"SITE_OPERATE_LOG_ID","OPERATE_DATE","USER_ID","USER_NAME","IP","MENU","PAGE","BUTTON","OPERATE_CONTENT","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION","DELETE_FG"
"1","2019-05-24 12:24:23","s3901176","医療法人社団　煌星会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　煌星会]がログインしました。","A2636","2019-05-24 12:24:23","A2636","2019-05-24 12:24:23","1","0"
"2","2019-05-24 13:05:20","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[1]）","A2636","2019-05-24 13:05:20","A2636","2019-05-24 13:05:20","1","0"
"3","2019-05-24 15:17:01","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[2]）","A2636","2019-05-24 15:17:01","A2636","2019-05-24 15:17:01","1","0"
"4","2019-05-24 15:24:22","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[3]）","A2636","2019-05-24 15:24:22","A2636","2019-05-24 15:24:22","1","0"
"5","2019-05-24 15:25:37","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2636","2019-05-24 15:25:37","A2636","2019-05-24 15:25:37","1","0"
"6","2019-05-24 15:37:01","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[4]）","A2636","2019-05-24 15:37:01","A2636","2019-05-24 15:37:01","1","0"
"7","2019-05-24 15:45:37","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[5]）","A2636","2019-05-24 15:45:37","A2636","2019-05-24 15:45:37","1","0"
"8","2019-05-24 15:53:06","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[6]）","A2636","2019-05-24 15:53:06","A2636","2019-05-24 15:53:06","1","0"
"9","2019-05-24 15:54:16","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2636","2019-05-24 15:54:16","A2636","2019-05-24 15:54:16","1","0"
"10","2019-05-24 15:54:48","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2636","2019-05-24 15:54:48","A2636","2019-05-24 15:54:48","1","0"
"11","2019-05-24 15:55:28","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[3]）","A2636","2019-05-24 15:55:28","A2636","2019-05-24 15:55:28","1","0"
"12","2019-05-24 15:58:37","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[7]）","A2636","2019-05-24 15:58:37","A2636","2019-05-24 15:58:37","1","0"
"13","2019-05-24 15:59:22","OEM10140417-cs","cs-team","118.238.205.212","受付管理","カレンダー登録","登録","カレンダーを登録しました。（カレンダーID：[1]）","A2636","2019-05-24 15:59:22","A2636","2019-05-24 15:59:22","1","0"
"14","2019-05-24 15:59:37","OEM10140417-cs","cs-team","118.238.205.212","受付管理","カレンダー登録","登録","カレンダーを登録しました。（カレンダーID：[2]）","A2636","2019-05-24 15:59:37","A2636","2019-05-24 15:59:37","1","0"
"15","2019-05-24 15:59:58","OEM10140417-cs","cs-team","118.238.205.212","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[1]）","A2636","2019-05-24 15:59:58","A2636","2019-05-24 15:59:58","1","0"
"16","2019-05-24 16:00:24","OEM10140417-cs","cs-team","118.238.205.212","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[2]）","A2636","2019-05-24 16:00:24","A2636","2019-05-24 16:00:24","1","0"
"17","2019-05-24 17:29:24","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2636","2019-05-24 17:29:24","A2636","2019-05-24 17:29:24","1","0"
"18","2019-05-24 17:30:05","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2636","2019-05-24 17:30:05","A2636","2019-05-24 17:30:05","1","0"
"19","2019-05-24 17:30:34","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[3]）","A2636","2019-05-24 17:30:34","A2636","2019-05-24 17:30:34","1","0"
"20","2019-05-24 17:31:03","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[4]）","A2636","2019-05-24 17:31:03","A2636","2019-05-24 17:31:03","1","0"
"21","2019-05-24 17:32:42","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[6]）","A2636","2019-05-24 17:32:42","A2636","2019-05-24 17:32:42","1","0"
"22","2019-05-24 17:33:01","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[6]）","A2636","2019-05-24 17:33:01","A2636","2019-05-24 17:33:01","1","0"
"23","2019-05-27 09:22:20","s3901176","医療法人社団　煌星会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　煌星会]がログインしました。","A2636","2019-05-27 09:22:20","A2636","2019-05-27 09:22:20","1","0"
"24","2019-05-27 09:27:04","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2636","2019-05-27 09:27:04","A2636","2019-05-27 09:27:04","1","0"
"25","2019-05-27 09:29:50","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2636","2019-05-27 09:29:50","A2636","2019-05-27 09:29:50","1","0"
"26","2019-05-27 09:30:15","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2636","2019-05-27 09:30:15","A2636","2019-05-27 09:30:15","1","0"
"27","2019-05-27 09:30:28","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2636","2019-05-27 09:30:28","A2636","2019-05-27 09:30:28","1","0"
"28","2019-05-27 09:31:47","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[3]）","A2636","2019-05-27 09:31:47","A2636","2019-05-27 09:31:47","1","0"
"29","2019-05-27 09:32:35","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2636","2019-05-27 09:32:35","A2636","2019-05-27 09:32:35","1","0"
"30","2019-05-27 09:32:55","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2636","2019-05-27 09:32:55","A2636","2019-05-27 09:32:55","1","0"
"31","2019-05-27 09:33:07","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2636","2019-05-27 09:33:07","A2636","2019-05-27 09:33:07","1","0"
"32","2019-05-27 09:34:38","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[4]）","A2636","2019-05-27 09:34:38","A2636","2019-05-27 09:34:38","1","0"
"33","2019-05-27 09:37:06","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[5]）","A2636","2019-05-27 09:37:06","A2636","2019-05-27 09:37:06","1","0"
"34","2019-05-27 09:38:33","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[6]）","A2636","2019-05-27 09:38:33","A2636","2019-05-27 09:38:33","1","0"
"35","2019-05-27 09:40:21","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[5]）","A2636","2019-05-27 09:40:21","A2636","2019-05-27 09:40:21","1","0"
"36","2019-05-27 09:41:00","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[3]）","A2636","2019-05-27 09:41:00","A2636","2019-05-27 09:41:00","1","0"
"37","2019-05-27 10:39:05","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2636","2019-05-27 10:39:05","A2636","2019-05-27 10:39:05","1","0"
"38","2019-05-27 10:39:37","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2636","2019-05-27 10:39:37","A2636","2019-05-27 10:39:37","1","0"
"39","2019-05-27 10:39:55","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2636","2019-05-27 10:39:55","A2636","2019-05-27 10:39:55","1","0"
"40","2019-05-27 10:41:10","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[3]）","A2636","2019-05-27 10:41:10","A2636","2019-05-27 10:41:10","1","0"
"41","2019-05-27 10:42:52","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[4]）","A2636","2019-05-27 10:42:52","A2636","2019-05-27 10:42:52","1","0"
"42","2019-05-27 10:44:15","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[5]）","A2636","2019-05-27 10:44:15","A2636","2019-05-27 10:44:15","1","0"
"43","2019-05-27 10:44:53","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[6]）","A2636","2019-05-27 10:44:53","A2636","2019-05-27 10:44:53","1","0"
"44","2019-05-27 10:47:38","OEM10140417-cs","cs-team","118.238.205.212","受付管理","基本設定","保存","基本設定を保存しました。","A2636","2019-05-27 10:47:38","A2636","2019-05-27 10:47:38","1","0"
"45","2019-06-06 11:21:06","s3901176","医療法人社団　煌星会","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　煌星会]がログインしました。","A2062","2019-06-06 11:21:06","A2062","2019-06-06 11:21:06","1","0"
"46","2019-06-06 11:22:49","OEM10140417-toyooka","toyooka","118.21.96.174","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2062","2019-06-06 11:22:49","A2062","2019-06-06 11:22:49","1","0"
"47","2019-06-06 11:22:58","OEM10140417-toyooka","toyooka","118.21.96.174","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2062","2019-06-06 11:22:58","A2062","2019-06-06 11:22:58","1","0"
"48","2019-06-06 11:23:14","OEM10140417-toyooka","toyooka","118.21.96.174","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[3]）","A2062","2019-06-06 11:23:14","A2062","2019-06-06 11:23:14","1","0"
"49","2019-06-06 11:23:25","OEM10140417-toyooka","toyooka","118.21.96.174","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[4]）","A2062","2019-06-06 11:23:25","A2062","2019-06-06 11:23:25","1","0"
"50","2019-06-06 11:23:38","OEM10140417-toyooka","toyooka","118.21.96.174","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[5]）","A2062","2019-06-06 11:23:38","A2062","2019-06-06 11:23:38","1","0"
"51","2019-06-06 11:23:49","OEM10140417-toyooka","toyooka","118.21.96.174","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[6]）","A2062","2019-06-06 11:23:49","A2062","2019-06-06 11:23:49","1","0"
"52","2019-06-10 10:24:06","s3901176","医療法人社団　煌星会","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　煌星会]がログインしました。","A1589","2019-06-10 10:24:06","A1589","2019-06-10 10:24:06","1","0"
"53","2019-06-18 10:09:24","s3901176","医療法人社団　煌星会","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　煌星会]がログインしました。","A2062","2019-06-18 10:09:24","A2062","2019-06-18 10:09:24","1","0"
"54","2019-06-18 10:09:49","OEM10140417-toyooka","toyooka","118.21.96.174","受付管理","基本設定","保存","基本設定を保存しました。","A2062","2019-06-18 10:09:49","A2062","2019-06-18 10:09:49","1","0"
"55","2019-06-25 19:14:54","s3901176","医療法人社団　煌星会","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　煌星会]がログインしました。","A2636","2019-06-25 19:14:54","A2636","2019-06-25 19:14:54","1","0"
"56","2019-06-25 19:15:40","OEM10140417-cs","cs-team","118.21.96.174","受付管理","基本設定","保存","基本設定を保存しました。","A2636","2019-06-25 19:15:40","A2636","2019-06-25 19:15:40","1","0"
