"SITE_OPERATE_LOG_ID","OPERATE_DATE","USER_ID","USER_NAME","IP","MENU","PAGE","BUTTON","OPERATE_CONTENT","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION","DELETE_FG"
"1","2019-05-28 12:08:38","s5240701","医療法人社団　医の森","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　医の森]がログインしました。","A2636","2019-05-28 12:08:38","A2636","2019-05-28 12:08:38","1","0"
"2","2019-05-28 13:22:21","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[1]）","A2636","2019-05-28 13:22:21","A2636","2019-05-28 13:22:21","1","0"
"3","2019-05-28 14:54:30","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[2]）","A2636","2019-05-28 14:54:30","A2636","2019-05-28 14:54:30","1","0"
"4","2019-05-28 15:27:17","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[3]）","A2636","2019-05-28 15:27:17","A2636","2019-05-28 15:27:17","1","0"
"5","2019-05-28 15:28:14","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2636","2019-05-28 15:28:14","A2636","2019-05-28 15:28:14","1","0"
"6","2019-05-28 15:29:29","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[3]）","A2636","2019-05-28 15:29:29","A2636","2019-05-28 15:29:29","1","0"
"7","2019-05-28 15:45:17","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[4]）","A2636","2019-05-28 15:45:17","A2636","2019-05-28 15:45:17","1","0"
"8","2019-05-28 16:12:36","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[5]）","A2636","2019-05-28 16:12:36","A2636","2019-05-28 16:12:36","1","0"
"9","2019-05-28 17:20:33","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[6]）","A2636","2019-05-28 17:20:33","A2636","2019-05-28 17:20:33","1","0"
"10","2019-05-28 18:32:18","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[7]）","A2636","2019-05-28 18:32:18","A2636","2019-05-28 18:32:18","1","0"
"11","2019-05-28 18:35:53","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[8]）","A2636","2019-05-28 18:35:53","A2636","2019-05-28 18:35:53","1","0"
"12","2019-05-28 18:39:16","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[9]）","A2636","2019-05-28 18:39:16","A2636","2019-05-28 18:39:16","1","0"
"13","2019-05-28 18:40:52","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[10]）","A2636","2019-05-28 18:40:52","A2636","2019-05-28 18:40:52","1","0"
"14","2019-05-28 18:42:27","OEM10140417-cs","cs-team","118.238.205.212","受付管理","カレンダー登録","登録","カレンダーを登録しました。（カレンダーID：[1]）","A2636","2019-05-28 18:42:27","A2636","2019-05-28 18:42:27","1","0"
