"SITE_OPERATE_LOG_ID","OPERATE_DATE","USER_ID","USER_NAME","IP","MENU","PAGE","BUTTON","OPERATE_CONTENT","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION","DELETE_FG"
"1","2019-01-24 16:21:00","m3562984","医療法人　順秀会","221.117.118.154","ログイン","ログイン","ログイン","ユーザー名[医療法人　順秀会]がログインしました。","A2867","2019-01-24 16:21:00","A2867","2019-01-24 16:21:00","1","0"
"2","2019-01-24 16:39:54","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[1]）","A2867","2019-01-24 16:39:54","A2867","2019-01-24 16:39:54","1","0"
"3","2019-01-24 16:45:42","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2867","2019-01-24 16:45:42","A2867","2019-01-24 16:45:42","1","0"
"4","2019-01-24 16:50:58","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[2]）","A2867","2019-01-24 16:50:58","A2867","2019-01-24 16:50:58","1","0"
"5","2019-01-24 16:55:20","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2867","2019-01-24 16:55:20","A2867","2019-01-24 16:55:20","1","0"
"6","2019-01-24 17:03:07","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[3]）","A2867","2019-01-24 17:03:07","A2867","2019-01-24 17:03:07","1","0"
"7","2019-01-24 17:06:05","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[3]）","A2867","2019-01-24 17:06:05","A2867","2019-01-24 17:06:05","1","0"
"8","2019-01-24 17:10:10","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[4]）","A2867","2019-01-24 17:10:10","A2867","2019-01-24 17:10:10","1","0"
"9","2019-01-24 17:14:48","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[4]）","A2867","2019-01-24 17:14:48","A2867","2019-01-24 17:14:48","1","0"
"10","2019-01-24 17:15:18","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[3]）","A2867","2019-01-24 17:15:18","A2867","2019-01-24 17:15:18","1","0"
"11","2019-01-24 17:16:33","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","休日設定","保存","休日設定を保存しました。","A2867","2019-01-24 17:16:33","A2867","2019-01-24 17:16:33","1","0"
"12","2019-01-24 17:17:02","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","カレンダー登録","登録","カレンダーを登録しました。（カレンダーID：[1]）","A2867","2019-01-24 17:17:02","A2867","2019-01-24 17:17:02","1","0"
"13","2019-01-24 17:17:22","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[1]）","A2867","2019-01-24 17:17:22","A2867","2019-01-24 17:17:22","1","0"
"14","2019-01-24 17:17:56","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","カレンダー登録","登録","カレンダーを登録しました。（カレンダーID：[2]）","A2867","2019-01-24 17:17:56","A2867","2019-01-24 17:17:56","1","0"
"15","2019-01-24 17:18:12","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[2]）","A2867","2019-01-24 17:18:12","A2867","2019-01-24 17:18:12","1","0"
