"LINE_ID","SHIFT_CALENDAR_ID","SHIFT_ID","REPETITION_TP","REPETITION_DATA","SETTING_NAME","TIMEZONE_PATTERN_ID","DISPLAY_TEXT","BACKGROUND_COLOR","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A2636","2019-06-11 10:14:08","A2636","2019-06-11 10:14:08","1"
"1","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A2636","2019-06-11 10:14:08","A2636","2019-06-11 10:14:08","1"
"1","1","1","2","9_3","繰り返し設定1","1","","FFFFFF","A2636","2019-06-11 10:14:08","A2636","2019-06-11 10:14:08","1"
"1","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A2636","2019-06-11 10:14:08","A2636","2019-06-11 10:14:08","1"
"1","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A2636","2019-06-11 10:14:08","A2636","2019-06-11 10:14:08","1"
"1","1","1","2","9_6","繰り返し設定1","1","","FFFFFF","A2636","2019-06-11 10:14:08","A2636","2019-06-11 10:14:08","1"
"1","2","1","2","9_1","繰り返し設定1","2","","FFFFFF","A3211","2020-03-19 14:25:32","A3211","2020-03-19 14:25:32","1"
"1","2","1","2","9_2","繰り返し設定1","2","","FFFFFF","A3211","2020-03-19 14:25:32","A3211","2020-03-19 14:25:32","1"
"1","2","1","2","9_3","繰り返し設定1","2","","FFFFFF","A3211","2020-03-19 14:25:32","A3211","2020-03-19 14:25:32","1"
"1","2","1","2","9_4","繰り返し設定1","2","","FFFFFF","A3211","2020-03-19 14:25:32","A3211","2020-03-19 14:25:32","1"
"1","2","1","2","9_6","繰り返し設定1","2","","FFFFFF","A3211","2020-03-19 14:25:32","A3211","2020-03-19 14:25:32","1"
"2","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A2636","2019-06-11 10:14:21","A2636","2019-06-11 10:14:21","1"
"2","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A2636","2019-06-11 10:14:21","A2636","2019-06-11 10:14:21","1"
"2","1","1","2","9_3","繰り返し設定1","1","","FFFFFF","A2636","2019-06-11 10:14:21","A2636","2019-06-11 10:14:21","1"
"2","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A2636","2019-06-11 10:14:21","A2636","2019-06-11 10:14:21","1"
"2","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A2636","2019-06-11 10:14:21","A2636","2019-06-11 10:14:21","1"
"2","1","1","2","9_6","繰り返し設定1","1","","FFFFFF","A2636","2019-06-11 10:14:21","A2636","2019-06-11 10:14:21","1"
"2","2","1","2","9_1","繰り返し設定1","2","","FFFFFF","A3211","2020-03-19 14:26:44","A3211","2020-03-19 14:26:44","1"
"2","2","1","2","9_2","繰り返し設定1","2","","FFFFFF","A3211","2020-03-19 14:26:44","A3211","2020-03-19 14:26:44","1"
"2","2","1","2","9_3","繰り返し設定1","2","","FFFFFF","A3211","2020-03-19 14:26:44","A3211","2020-03-19 14:26:44","1"
"2","2","1","2","9_4","繰り返し設定1","2","","FFFFFF","A3211","2020-03-19 14:26:44","A3211","2020-03-19 14:26:44","1"
"2","2","1","2","9_6","繰り返し設定1","2","","FFFFFF","A3211","2020-03-19 14:26:44","A3211","2020-03-19 14:26:44","1"
"3","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A2636","2019-06-11 10:14:37","A2636","2019-06-11 10:14:37","1"
"3","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A2636","2019-06-11 10:14:37","A2636","2019-06-11 10:14:37","1"
"3","1","1","2","9_3","繰り返し設定1","1","","FFFFFF","A2636","2019-06-11 10:14:37","A2636","2019-06-11 10:14:37","1"
"3","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A2636","2019-06-11 10:14:37","A2636","2019-06-11 10:14:37","1"
"3","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A2636","2019-06-11 10:14:37","A2636","2019-06-11 10:14:37","1"
"3","1","1","2","9_6","繰り返し設定1","1","","FFFFFF","A2636","2019-06-11 10:14:37","A2636","2019-06-11 10:14:37","1"
"4","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A2636","2019-06-11 10:14:52","A2636","2019-06-11 10:14:52","1"
"4","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A2636","2019-06-11 10:14:52","A2636","2019-06-11 10:14:52","1"
"4","1","1","2","9_3","繰り返し設定1","1","","FFFFFF","A2636","2019-06-11 10:14:52","A2636","2019-06-11 10:14:52","1"
"4","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A2636","2019-06-11 10:14:52","A2636","2019-06-11 10:14:52","1"
"4","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A2636","2019-06-11 10:14:52","A2636","2019-06-11 10:14:52","1"
"4","1","1","2","9_6","繰り返し設定1","1","","FFFFFF","A2636","2019-06-11 10:14:52","A2636","2019-06-11 10:14:52","1"
