"SITE_OPERATE_LOG_ID","OPERATE_DATE","USER_ID","USER_NAME","IP","MENU","PAGE","BUTTON","OPERATE_CONTENT","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION","DELETE_FG"
"152","2018-10-13 20:09:51","x5211202","医療法人社団　優和会","119.245.201.91","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　優和会]がログインしました。","B85097","2018-10-13 20:09:51","BA004","2019-10-14 03:10:45","2","1"
"153","2018-10-19 11:08:58","x5211202","医療法人社団　優和会","119.245.201.91","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　優和会]がログインしました。","B85097","2018-10-19 11:08:58","BA004","2019-10-20 03:10:48","2","1"
"154","2018-10-19 11:20:20","x5211202","医療法人社団　優和会","119.245.201.91","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[1]）","B85097","2018-10-19 11:20:20","BA004","2019-10-20 03:10:48","2","1"
"155","2018-10-19 11:26:48","x5211202","医療法人社団　優和会","119.245.201.91","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[2]）","B85097","2018-10-19 11:26:48","BA004","2019-10-20 03:10:48","2","1"
"156","2018-10-19 12:58:34","x5211202","医療法人社団　優和会","119.245.201.91","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[3]）","B85097","2018-10-19 12:58:34","BA004","2019-10-20 03:10:48","2","1"
"157","2018-10-19 13:38:06","x5211202","医療法人社団　優和会","119.245.201.91","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[4]）","B85097","2018-10-19 13:38:06","BA004","2019-10-20 03:10:48","2","1"
"158","2018-10-19 13:55:09","x5211202","医療法人社団　優和会","119.245.201.91","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[5]）","B85097","2018-10-19 13:55:09","BA004","2019-10-20 03:10:48","2","1"
"159","2018-10-19 13:57:40","x5211202","医療法人社団　優和会","119.245.201.91","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[6]）","B85097","2018-10-19 13:57:40","BA004","2019-10-20 03:10:48","2","1"
"160","2018-10-19 13:58:51","x5211202","医療法人社団　優和会","119.245.201.91","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[7]）","B85097","2018-10-19 13:58:51","BA004","2019-10-20 03:10:48","2","1"
"161","2018-10-19 13:59:14","x5211202","医療法人社団　優和会","119.245.201.91","トップページ","トップページ","ログアウト","ユーザー名[医療法人社団　優和会]がログアウトしました。","B85097","2018-10-19 13:59:14","BA004","2019-10-20 03:10:48","2","1"
"162","2018-10-31 15:19:50","x5211202","医療法人社団　優和会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　優和会]がログインしました。","A2062","2018-10-31 15:19:50","BA004","2019-11-01 03:10:44","2","1"
"163","2018-10-31 15:20:07","OEM10140417-toyooka","toyooka","118.238.205.212","受付管理","受付一覧","受付確定","受付ステータスを受付確定に変更しました。（受付者名：[望月 緑]、受付番号：[1]、帯名：[帯1]、受付開始時間：[2018/11/20 00:00]）","A2062","2018-10-31 15:20:07","BA004","2019-11-01 03:10:44","2","1"
"164","2018-11-10 12:17:14","x5211202","医療法人社団　優和会","119.245.201.91","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　優和会]がログインしました。","B85097","2018-11-10 12:17:14","BA004","2019-11-11 03:10:40","2","1"
"165","2018-11-10 12:19:11","x5211202","医療法人社団　優和会","119.245.201.91","パスワード変更","パスワード変更","変更","ユーザー名[医療法人社団　優和会]がパスワードを変更しました。","B85097","2018-11-10 12:19:11","BA004","2019-11-11 03:10:40","2","1"
"166","2018-11-10 12:22:54","x5211202","医療法人社団　優和会","119.245.201.91","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[1]）","B85097","2018-11-10 12:22:54","BA004","2019-11-11 03:10:40","2","1"
"167","2018-11-10 12:25:39","x5211202","医療法人社団　優和会","119.245.201.91","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[2]）","B85097","2018-11-10 12:25:39","BA004","2019-11-11 03:10:40","2","1"
"168","2018-11-10 12:28:29","x5211202","医療法人社団　優和会","119.245.201.91","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[3]）","B85097","2018-11-10 12:28:29","BA004","2019-11-11 03:10:40","2","1"
"169","2018-11-10 12:30:12","x5211202","医療法人社団　優和会","119.245.201.91","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[4]）","B85097","2018-11-10 12:30:12","BA004","2019-11-11 03:10:40","2","1"
"170","2018-11-10 12:30:21","x5211202","医療法人社団　優和会","119.245.201.91","トップページ","トップページ","ログアウト","ユーザー名[医療法人社団　優和会]がログアウトしました。","B85097","2018-11-10 12:30:21","BA004","2019-11-11 03:10:40","2","1"
"171","2018-11-17 09:56:54","x5211202","医療法人社団　優和会","119.245.201.91","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　優和会]がログインしました。","B85097","2018-11-17 09:56:54","BA004","2019-11-18 03:10:42","2","1"
"172","2018-11-17 09:56:56","x5211202","医療法人社団　優和会","119.245.201.91","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　優和会]がログインしました。","B85097","2018-11-17 09:56:56","BA004","2019-11-18 03:10:42","2","1"
"173","2018-11-17 09:59:05","x5211202","医療法人社団　優和会","119.245.201.91","受付管理","受付一覧","キャンセル","受付をキャンセルしました。（受付者名：[秦野 智奈美]、受付番号：[1]、帯名：[帯1]、受付開始時間：[2019/01/12 00:00]）","B85097","2018-11-17 09:59:05","BA004","2019-11-18 03:10:42","2","1"
"174","2018-11-17 10:00:40","x5211202","医療法人社団　優和会","119.245.201.91","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　優和会]がログインしました。","B85097","2018-11-17 10:00:40","BA004","2019-11-18 03:10:42","2","1"
"175","2018-11-21 19:46:04","x5211202","医療法人社団　優和会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　優和会]がログインしました。","A2062","2018-11-21 19:45:53","BA004","2019-11-22 03:10:45","2","1"
"176","2018-11-27 11:43:18","x5211202","医療法人社団　優和会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　優和会]がログインしました。","A2062","2018-11-27 11:43:18","BA004","2019-11-28 03:10:47","2","1"
"177","2018-11-27 14:48:34","x5211202","医療法人社団　優和会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　優和会]がログインしました。","A2062","2018-11-27 14:48:34","BA004","2019-11-28 03:10:47","2","1"
"178","2018-11-27 14:59:46","OEM10140417-toyooka","toyooka","118.238.205.212","受付管理","受付詳細","変更","受付を変更しました。（受付者名：[望月 緑]、受付番号：[1]、帯名：[帯1]、受付開始時間：[2018/11/20 00:00]）","A2062","2018-11-27 14:59:46","BA004","2019-11-28 03:10:47","2","1"
"179","2018-11-27 15:07:30","OEM10140417-toyooka","toyooka","118.238.205.212","受付管理","受付詳細","完了","受付ステータスを完了に変更しました。（受付者名：[望月 緑]、受付番号：[1]、帯名：[帯1]、受付開始時間：[2018/11/20 00:00]）","A2062","2018-11-27 15:07:30","BA004","2019-11-28 03:10:47","2","1"
"180","2018-12-12 18:52:37","x5211202","医療法人社団　優和会","119.245.201.91","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　優和会]がログインしました。","B85097","2018-12-12 18:52:37","BA004","2019-12-13 03:11:02","2","1"
"181","2018-12-12 19:01:07","x5211202","医療法人社団　優和会","119.245.201.91","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[1]）","B85097","2018-12-12 19:01:07","BA004","2019-12-13 03:11:02","2","1"
"182","2018-12-12 19:17:17","x5211202","医療法人社団　優和会","119.245.201.91","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[2]）","B85097","2018-12-12 19:17:17","BA004","2019-12-13 03:11:02","2","1"
"183","2018-12-12 19:19:49","x5211202","医療法人社団　優和会","119.245.201.91","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[3]）","B85097","2018-12-12 19:19:49","BA004","2019-12-13 03:11:02","2","1"
