"SITE_OPERATE_LOG_ID","OPERATE_DATE","USER_ID","USER_NAME","IP","MENU","PAGE","BUTTON","OPERATE_CONTENT","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION","DELETE_FG"
"1","2019-07-09 13:00:28","s4222087","医療法人社団　せいおう会","221.117.118.154","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　せいおう会]がログインしました。","A2636","2019-07-09 13:00:28","A2636","2019-07-09 13:00:28","1","0"
"2","2019-07-09 13:39:45","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[1]）","A2636","2019-07-09 13:39:45","A2636","2019-07-09 13:39:45","1","0"
"3","2019-07-09 13:51:41","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2636","2019-07-09 13:51:41","A2636","2019-07-09 13:51:41","1","0"
"4","2019-07-09 14:07:44","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[2]）","A2636","2019-07-09 14:07:44","A2636","2019-07-09 14:07:44","1","0"
"5","2019-07-09 14:08:06","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2636","2019-07-09 14:08:06","A2636","2019-07-09 14:08:06","1","0"
"6","2019-07-09 14:11:31","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2636","2019-07-09 14:11:31","A2636","2019-07-09 14:11:31","1","0"
"7","2019-07-09 14:35:14","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[3]）","A2636","2019-07-09 14:35:14","A2636","2019-07-09 14:35:14","1","0"
"8","2019-07-09 14:49:23","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[4]）","A2636","2019-07-09 14:49:23","A2636","2019-07-09 14:49:23","1","0"
"9","2019-07-09 14:58:51","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[5]）","A2636","2019-07-09 14:58:51","A2636","2019-07-09 14:58:51","1","0"
"10","2019-07-09 14:59:08","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[3]）","A2636","2019-07-09 14:59:08","A2636","2019-07-09 14:59:08","1","0"
"11","2019-07-09 15:07:52","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[6]）","A2636","2019-07-09 15:07:52","A2636","2019-07-09 15:07:52","1","0"
"12","2019-07-09 15:16:35","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[7]）","A2636","2019-07-09 15:16:35","A2636","2019-07-09 15:16:35","1","0"
"13","2019-07-09 15:20:56","OEM10140417-cs","cs-team","221.117.118.154","受付管理","休日設定","保存","休日設定を保存しました。","A2636","2019-07-09 15:20:56","A2636","2019-07-09 15:20:56","1","0"
"14","2019-07-09 16:47:37","s4222087","医療法人社団　せいおう会","221.117.118.154","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　せいおう会]がログインしました。","A2636","2019-07-09 16:47:37","A2636","2019-07-09 16:47:37","1","0"
"15","2019-07-09 16:57:04","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2636","2019-07-09 16:57:04","A2636","2019-07-09 16:57:04","1","0"
"16","2019-07-09 17:05:27","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2636","2019-07-09 17:05:27","A2636","2019-07-09 17:05:27","1","0"
"17","2019-07-09 17:11:25","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[3]）","A2636","2019-07-09 17:11:25","A2636","2019-07-09 17:11:25","1","0"
"18","2019-07-09 17:17:59","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[4]）","A2636","2019-07-09 17:17:59","A2636","2019-07-09 17:17:59","1","0"
"19","2019-07-09 17:25:10","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[5]）","A2636","2019-07-09 17:25:10","A2636","2019-07-09 17:25:10","1","0"
"20","2019-07-09 17:30:26","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[6]）","A2636","2019-07-09 17:30:26","A2636","2019-07-09 17:30:26","1","0"
