"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","4","A3211","2019-10-04 10:18:41","A3211",\N,"1"
"2","1","5","A3218","2019-10-04 10:18:43","A3218","2019-10-10 15:39:11","2"
"3","1","6","A3211","2019-10-04 10:18:45","A3211",\N,"1"
"4","1","7","A3211","2019-10-04 10:18:46","A3211",\N,"1"
"5","1","8","A3218","2019-10-04 10:18:48","A3218","2019-10-10 15:38:52","2"
"6","1","9","A3211","2019-10-04 10:18:50","A3211",\N,"1"
"7","2","1","A2636","2018-06-11 10:17:05","A2636",\N,"1"
"8","1","3","A3211","2019-10-04 10:18:40","A3211",\N,"1"
"10","1","1","A3211","2019-10-04 10:18:36","A3211",\N,"1"
"11","1","2","A3211","2019-10-04 10:18:38","A3211",\N,"1"
"12","3","7","A3211","2019-10-04 10:19:19","A3211",\N,"1"
"13","3","1","A3211","2019-10-04 10:19:09","A3211",\N,"1"
"14","3","5","A3211","2019-10-04 10:19:16","A3211",\N,"1"
"15","3","8","A3218","2019-10-04 10:19:21","A3218","2019-10-10 15:18:14","2"
"16","3","4","A3211","2019-10-04 10:19:14","A3211",\N,"1"
"17","3","6","A3211","2019-10-04 10:19:18","A3211",\N,"1"
"18","3","9","A3211","2019-10-04 10:19:23","A3211",\N,"1"
"19","3","2","A3211","2019-10-04 10:19:11","A3211",\N,"1"
"20","3","3","A3218","2019-10-04 10:19:13","A3218","2019-10-10 15:30:53","2"
