"SITE_OPERATE_LOG_ID","OPERATE_DATE","USER_ID","USER_NAME","IP","MENU","PAGE","BUTTON","OPERATE_CONTENT","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION","DELETE_FG"
"271","2018-10-15 08:10:40","s4745469","社会医療法人社団　さつき会","58.91.90.52","ログイン","ログイン","ログイン","ユーザー名[社会医療法人社団　さつき会]がログインしました。","B40708","2018-10-15 08:10:40","BA004","2019-10-16 03:10:12","2","1"
"272","2018-10-15 08:15:33","s4745469","社会医療法人社団　さつき会","58.91.90.52","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[1]）","B40708","2018-10-15 08:15:33","BA004","2019-10-16 03:10:12","2","1"
"273","2018-10-16 08:10:01","s4745469","社会医療法人社団　さつき会","58.91.90.52","ログイン","ログイン","ログイン","ユーザー名[社会医療法人社団　さつき会]がログインしました。","B40708","2018-10-16 08:10:01","BA004","2019-10-18 03:10:12","2","1"
"274","2018-10-16 08:13:20","s4745469","社会医療法人社団　さつき会","58.91.90.52","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[1]）","B40708","2018-10-16 08:13:20","BA004","2019-10-18 03:10:12","2","1"
"275","2018-10-16 08:15:33","s4745469","社会医療法人社団　さつき会","58.91.90.52","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[2]）","B40708","2018-10-16 08:15:33","BA004","2019-10-18 03:10:12","2","1"
"276","2018-10-16 08:16:04","s4745469","社会医療法人社団　さつき会","58.91.90.52","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[2]）","B40708","2018-10-16 08:16:04","BA004","2019-10-18 03:10:12","2","1"
"277","2018-10-17 09:01:25","s4745469","社会医療法人社団　さつき会","58.91.90.52","ログイン","ログイン","ログイン","ユーザー名[社会医療法人社団　さつき会]がログインしました。","B40708","2018-10-17 09:01:25","BA004","2019-10-18 03:10:12","2","1"
"278","2018-10-18 13:22:47","s4745469","社会医療法人社団　さつき会","58.91.90.52","ログイン","ログイン","ログイン","ユーザー名[社会医療法人社団　さつき会]がログインしました。","B40708","2018-10-18 13:22:47","BA004","2019-10-19 03:10:13","2","1"
"279","2018-10-18 13:26:11","s4745469","社会医療法人社団　さつき会","58.91.90.52","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[1]）","B40708","2018-10-18 13:26:11","BA004","2019-10-19 03:10:13","2","1"
"280","2018-10-18 13:28:34","s4745469","社会医療法人社団　さつき会","58.91.90.52","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[2]）","B40708","2018-10-18 13:28:34","BA004","2019-10-19 03:10:13","2","1"
"281","2018-10-22 08:05:21","s4745469","社会医療法人社団　さつき会","58.91.90.52","ログイン","ログイン","ログイン","ユーザー名[社会医療法人社団　さつき会]がログインしました。","B40708","2018-10-22 08:05:21","BA004","2019-10-23 03:10:12","2","1"
"282","2018-10-22 08:08:44","s4745469","社会医療法人社団　さつき会","58.91.90.52","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[1]）","B40708","2018-10-22 08:08:44","BA004","2019-10-23 03:10:12","2","1"
"283","2018-10-22 08:11:11","s4745469","社会医療法人社団　さつき会","58.91.90.52","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[2]）","B40708","2018-10-22 08:11:11","BA004","2019-10-23 03:10:12","2","1"
"284","2018-10-24 10:09:29","s4745469","社会医療法人社団　さつき会","58.91.90.52","ログイン","ログイン","ログイン","ユーザー名[社会医療法人社団　さつき会]がログインしました。","B40708","2018-10-24 10:09:29","BA004","2019-10-25 03:10:11","2","1"
"285","2018-10-24 10:11:20","s4745469","社会医療法人社団　さつき会","58.91.90.52","ログイン","ログイン","ログイン","ユーザー名[社会医療法人社団　さつき会]がログインしました。","B40708","2018-10-24 10:11:20","BA004","2019-10-25 03:10:11","2","1"
"286","2018-10-24 10:11:31","s4745469","社会医療法人社団　さつき会","58.91.90.52","ログイン","ログイン","ログイン","ユーザー名[社会医療法人社団　さつき会]がログインしました。","B40708","2018-10-24 10:11:31","BA004","2019-10-25 03:10:11","2","1"
"287","2018-10-24 10:22:35","s4745469","社会医療法人社団　さつき会","58.91.90.52","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[1]）","B40708","2018-10-24 10:22:35","BA004","2019-10-25 03:10:11","2","1"
"288","2018-10-24 10:24:37","s4745469","社会医療法人社団　さつき会","58.91.90.52","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[2]）","B40708","2018-10-24 10:24:37","BA004","2019-10-25 03:10:11","2","1"
"289","2018-10-27 08:11:26","s4745469","社会医療法人社団　さつき会","58.91.90.52","ログイン","ログイン","ログイン","ユーザー名[社会医療法人社団　さつき会]がログインしました。","B40708","2018-10-27 08:11:26","BA004","2019-10-28 03:10:12","2","1"
