"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3271","2019-08-07 17:57:20","A3271","2019-09-30 20:24:01","3"
"2","1","2","A3271","2019-08-07 17:57:21","A3271","2019-09-30 20:24:09","3"
"3","1","3","A3271","2019-08-07 17:57:23","A3271","2019-09-30 20:24:17","3"
"4","1","4","A3271","2019-08-07 17:57:25","A3271","2019-09-30 20:24:24","2"
"5","1","5","A3271","2019-08-07 17:57:26","A3271","2019-09-30 20:24:33","3"
"6","1","6","A3271","2019-08-07 17:57:28","A3271","2019-09-30 20:24:40","3"
"7","2","1","A2636","2019-03-07 15:01:16","A2636",\N,"1"
"8","1","7","A3220","2019-08-07 17:57:30","A3220","2019-08-08 10:17:11","2"
"9","1","8","A3220","2019-08-07 17:57:31","A3220","2019-08-08 10:17:28","2"
"10","1","9","A3220","2019-08-07 17:57:33","A3220","2019-08-08 10:17:47","2"
"11","1","0","A3211","2019-08-15 09:54:01","A3211","2019-11-12 14:31:01","4"
"12","1","0","A3211","2019-08-15 09:54:55","A3211","2019-11-12 14:31:21","4"
"13","1","0","A3211","2019-08-15 09:55:58","A3211","2019-11-12 14:31:42","3"
"14","1","0","A3211","2019-08-15 09:56:49","A3211","2019-11-12 14:31:51","3"
"15","1","0","A3211","2019-08-15 09:57:29","A3211","2019-11-12 14:30:35","4"
"16","1","0","A3211","2019-08-15 09:58:44","A3211","2019-11-12 14:32:01","3"
"17","1","0","A3211","2019-10-08 10:58:16","A3211","2019-11-12 14:31:11","4"
"18","1","0","A3211","2019-10-08 11:11:10","A3211","2019-11-12 14:31:32","4"
