"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3212","2019-08-29 16:55:52","A3212","2019-09-27 10:03:06","2"
"2","2","1","A3212","2019-08-29 16:56:18","A3212","2019-09-27 10:03:17","2"
"3","3","1","A3212","2019-08-29 16:56:43","A3212","2019-09-27 10:03:34","3"
"4","4","1","A3212","2019-08-29 16:57:01","A3212","2019-09-27 10:03:41","2"
"5","5","1","A3212","2019-08-29 16:57:24","A3212","2019-09-27 10:03:51","2"
"6","6","1","A3212","2019-08-29 16:56:10","A3212","2019-09-27 10:04:35","2"
"7","7","1","A3212","2019-08-29 16:56:30","A3212","2019-09-27 10:05:03","3"
"8","8","1","A3212","2019-08-29 16:56:52","A3212","2019-09-27 10:05:54","3"
"9","9","1","A3212","2019-08-29 16:57:14","A3212","2019-09-27 10:06:30","3"
"10","10","1","A3212","2019-08-29 16:57:37","A3212","2019-09-27 10:06:58","3"
"11","11","1","A3220","2019-08-29 16:58:01","A3220",\N,"1"
