"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2","人間ドック（胃部X線検査）","人間ドック（胃部X線検査）","0","0","0","0","0",\N,"7","3000","13","A2636","2018-04-24 11:42:24","A3212","2019-08-30 19:09:06","0","17"
"2","1","人間ドック（胃ABC検査）","人間ドック（胃ABC検査）","0","0","0","0","0",\N,"7","3000","13","A2636","2018-04-24 11:48:18","A3212","2019-08-30 19:08:58","0","18"
"3","3","健保コース","健保コース","0","0","0","0","0",\N,"7","6000","6","A2636","2018-04-24 11:50:27","A3212","2019-08-30 19:08:49","0","3"
"4","4","人間ドック（胃内視鏡）","人間ドック（胃内視鏡）","0","0","0","0","0",\N,"7","3000","6","A2636","2019-05-30 15:32:57","A3212","2019-08-30 19:08:49","0","11"
"5","6","レディースドック(胃内視鏡) 乳がん・子宮がん検査付き","レディースドック(胃内視鏡) 乳がん・子宮がん検査付き","0","0","0","0","0",\N,"7","3000","6","A2636","2019-05-30 16:43:36","A3212","2019-08-30 19:08:49","0","11"
"6","7","レディースドック(胃部X線検査) 乳がん・子宮がん検査付き","レディースドック(胃部X線検査) 乳がん・子宮がん検査付き","0","0","0","0","0",\N,"7","3000","6","A2636","2019-05-30 17:19:40","A3212","2019-08-30 19:08:49","0","10"
"7","5","レディースドック(胃ABC検査) 乳がん・子宮がん検査付き","レディースドック(胃ABC検査) 乳がん・子宮がん検査付き","0","0","0","0","0",\N,"7","3000","6","A2636","2019-05-30 17:46:43","A3212","2019-08-30 19:08:49","0","13"
"8","8","プレミアムレディースドック(胃内視鏡) 乳がん・子宮がん検査付き","プレミアムレディースドック(胃内視鏡) 乳がん・子宮がん検査付き","0","0","0","0","0",\N,"7","3000","6","A2636","2019-05-30 18:00:02","A3212","2019-08-30 19:08:49","0","7"
"9","9","レディースチェック(乳がん検査・子宮がん検査)","レディースチェック(乳がん検査・子宮がん検査)","0","0","0","0","0",\N,"7","3000","13","A2636","2019-05-31 10:07:21","A3212","2019-08-30 19:08:49","0","6"
"10","10","人間ドック（胃部X線検査）※増税後価格","人間ドック（胃部X線検査）※増税後価格","1","0","0","0","0",\N,"7","3000","6","A2636","2019-06-04 16:39:07","A3220","2019-09-09 15:15:37","0","5"
"11","11","人間ドック（胃ABC検査）※増税後価格","人間ドック（胃ABC検査）※増税後価格","1","0","0","0","0",\N,"7","3000","6","A2636","2019-06-04 16:39:22","A3220","2019-09-09 15:15:51","0","7"
