"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3219","2019-07-16 14:32:35","A3219","2019-09-26 13:27:49","6"
"2","2","1","A3271","2019-09-04 16:28:04","A3271","2019-11-27 10:15:46","3"
"3","1","2","A3219","2019-07-16 14:32:37","A3219","2019-09-26 13:27:55","7"
"4","2","2","A3271","2019-09-04 16:28:06","A3271","2019-11-27 10:16:08","4"
"5","1","3","A3219","2019-07-16 14:32:39","A3219","2019-09-26 13:27:34","6"
"6","2","3","A3271","2019-09-04 16:28:08","A3271","2019-11-27 10:15:08","5"
"7","1","4","A3219","2019-07-16 14:32:40","A3219","2019-09-26 13:27:42","8"
"8","2","4","A3271","2019-09-04 16:28:09","A3271","2019-11-27 10:15:25","3"
"9","1","5","A3219","2019-07-16 14:32:42","A3219","2019-09-26 13:28:01","7"
"10","2","5","A3271","2019-09-04 16:28:11","A3271","2019-11-27 10:16:28","3"
"11","1","6","A3219","2019-07-16 14:32:44","A3219","2019-09-26 13:28:12","10"
"12","2","6","A3271","2019-09-04 16:28:13","A3271","2019-11-27 10:16:46","3"
"13","3","1","A2062","2019-07-16 14:34:02","A2062",\N,"1"
