"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A2636","2019-05-24 14:37:55","A2636",\N,"1"
"2","2","1","A1589","2019-05-16 11:26:34","A1589",\N,"1"
"3","3","1","A2636","2018-11-09 15:00:22","A2636","2019-04-11 09:02:09","8"
"4","4","1","A1589","2019-05-16 11:25:49","A1589",\N,"1"
"5","5","1","A2636","2018-11-09 15:02:33","A2636","2019-04-11 09:04:44","7"
"6","6","1","A2636","2018-11-09 15:03:20","A2636","2019-05-24 14:41:57","8"
"7","7","1","A2636","2018-11-09 15:04:10","A2636","2019-04-11 09:05:12","7"
"8","8","1","A2636","2018-11-12 11:37:08","A2636",\N,"1"
"9","1","2","A3218","2019-05-24 14:37:56","A3218","2019-09-24 16:33:55","4"
"10","1","3","A3218","2019-05-24 14:37:58","A3218","2019-09-24 16:35:29","5"
"11","1","4","A3218","2019-05-24 14:37:59","A3218","2019-09-24 16:36:49","5"
"12","4","3","A3218","2019-05-16 11:25:52","A3218","2019-09-24 16:38:03","4"
"13","4","2","A3218","2019-05-16 11:25:51","A3218","2019-09-24 16:38:50","5"
"14","1","5","A3218","2019-05-24 14:38:01","A3218","2019-09-24 16:39:22","2"
"15","10","1","A3218","2019-05-24 14:38:49","A3218","2019-09-24 16:34:55","4"
"16","10","2","A3218","2019-05-24 14:38:51","A3218","2019-09-24 16:36:21","5"
"17","1","0","A3218","2019-05-24 14:45:38","A3218","2019-09-24 16:37:27","5"
