"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"20255","1","0","A3271","2017-10-24 17:02:22","A3271","2019-11-29 15:54:00","15"
"20256","1","0","A3271","2017-10-24 17:02:22","A3271","2019-11-29 15:54:22","15"
"20257","1","0","A3271","2017-10-24 17:02:22","A3271","2019-11-29 15:57:15","14"
"20258","1","0","A3271","2017-10-24 17:02:22","A3271","2019-11-29 15:53:42","13"
"20259","1","0","A3271","2017-10-24 17:02:22","A3271","2019-11-29 15:53:27","14"
"21620","1","0","A3271","2017-10-24 17:02:22","A3271","2019-11-29 15:54:38","14"
"21621","1","0","A3271","2017-10-24 17:02:22","A3271","2019-11-29 15:56:37","14"
"21623","1","0","A3271","2017-10-24 17:02:22","A3271","2019-11-29 15:56:56","15"
"21624","2","0","A2062","2017-09-25 13:10:16","A2062",\N,"1"
"21625","3","0","A3218","2017-10-24 17:02:35","A3218","2019-08-21 10:15:07","4"
"21626","1","0","A3271","2019-08-21 10:27:16","A3271","2019-11-29 15:57:47","11"
