"LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","SHIFT_CALENDAR_ID","TIMEZONE_PATTERN_NAME","TIMEZONE_NAME","AUTO_RESERVATION_SETTING","START_TIME","END_TIME","OUTSIDE_RESERVATION","START_DAYS","ACCEPTANCE_START_TIME","END_DAYS","ACCEPTANCE_END_TIME","RESERVATION_FRAMES","LINE_NUM","SPARE_LINE_NUM","START_NUMBER","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","1","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","3","0","1","A3211","2019-11-14 14:51:42","B101979","2020-03-19 11:53:40","2"
"1","2","1","2","帯パターン2","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:40","B101979","2020-03-19 11:53:40","1"
"1","4","1","4","帯パターン4","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B101979","2020-03-19 11:53:40","B101979","2020-03-19 11:53:40","1"
"1","5","1","5","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","3","0","1","B101979","2020-03-19 11:53:40","B101979","2020-03-19 11:53:40","1"
"1","6","1","6","帯パターン6","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:40","B101979","2020-03-19 11:53:40","1"
"1","8","1","8","帯パターン8","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","10","1","10","帯パターン10","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","12","1","12","帯パターン12","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","14","1","14","帯パターン14","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","15","1","15","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","3","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","16","1","16","帯パターン16","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","18","1","18","帯パターン18","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","20","1","20","帯パターン20","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","22","1","22","帯パターン22","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","24","1","24","帯パターン24","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","25","1","25","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","3","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","26","1","26","帯パターン26","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","28","1","28","帯パターン28","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","30","1","30","帯パターン30","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","32","1","32","帯パターン32","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","34","1","34","帯パターン34","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","35","1","35","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","3","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","36","1","36","帯パターン36","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","38","1","38","帯パターン38","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","40","1","40","帯パターン40","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","42","1","42","帯パターン42","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","44","1","44","帯パターン44","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","45","1","45","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","3","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","46","1","46","帯パターン46","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","48","1","48","帯パターン48","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","50","1","50","帯パターン50","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","52","1","52","帯パターン52","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","54","1","54","帯パターン54","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","55","1","55","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","3","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","56","1","56","帯パターン56","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","58","1","58","帯パターン58","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","60","1","60","帯パターン60","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","62","1","62","帯パターン62","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","64","1","64","帯パターン64","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","65","1","65","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","3","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","66","1","66","帯パターン66","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","68","1","68","帯パターン68","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","70","1","70","帯パターン70","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","72","1","72","帯パターン72","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","74","1","74","帯パターン74","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","75","1","75","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","3","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","76","1","76","帯パターン76","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","78","1","78","帯パターン78","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","80","1","80","帯パターン80","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","82","1","82","帯パターン82","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","84","1","84","帯パターン84","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","85","1","85","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","3","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","86","1","86","帯パターン86","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","88","1","88","帯パターン88","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","90","1","90","帯パターン90","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","92","1","92","帯パターン92","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","94","1","94","帯パターン94","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","95","1","95","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","3","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","96","1","96","帯パターン96","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","98","1","98","帯パターン98","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","100","1","100","帯パターン100","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:41","B101979","2020-03-19 11:53:41","1"
"1","102","1","102","帯パターン102","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:42","B101979","2020-03-19 11:53:42","1"
"1","104","1","104","帯パターン104","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B101979","2020-03-19 11:53:42","B101979","2020-03-19 11:53:42","1"
