"SITE_OPERATE_LOG_ID","OPERATE_DATE","USER_ID","USER_NAME","IP","MENU","PAGE","BUTTON","OPERATE_CONTENT","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION","DELETE_FG"
"124","2018-10-11 10:20:05","s1421669","医療法人社団　藤聖会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　藤聖会]がログインしました。","A2064","2018-10-11 10:20:05","BA004","2019-10-12 03:10:41","2","1"
"125","2018-10-11 10:25:53","OEM10140417-miura","miura","118.238.205.212","受付管理","顧客登録","登録","顧客を新規登録しました。（顧客ID：[9]）","A2064","2018-10-11 10:25:53","BA004","2019-10-12 03:10:41","2","1"
"126","2018-10-11 10:27:02","OEM10140417-miura","miura","118.238.205.212","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[2]）","A2064","2018-10-11 10:27:02","BA004","2019-10-12 03:10:41","2","1"
"127","2018-10-11 10:28:06","OEM10140417-miura","miura","118.238.205.212","受付管理","顧客検索及び新規受付登録","受付","受付を登録しました。（受付者名：[大家 弘介]、受付番号：[1]、帯名：[帯1]、受付開始時間：[2018/10/12 00:00]）","A2064","2018-10-11 10:28:06","BA004","2019-10-12 03:10:41","2","1"
"128","2018-10-11 10:29:44","OEM10140417-miura","miura","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[4]）","A2064","2018-10-11 10:29:44","BA004","2019-10-12 03:10:41","2","1"
"129","2018-10-11 10:30:53","OEM10140417-miura","miura","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[4]）","A2064","2018-10-11 10:30:53","BA004","2019-10-12 03:10:41","2","1"
"130","2018-10-16 10:08:35","s1421669","医療法人社団　藤聖会","153.185.52.247","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　藤聖会]がログインしました。","B80056","2018-10-16 10:08:35","BA004","2019-10-18 03:10:43","2","1"
"131","2018-10-16 10:08:35","s1421669","医療法人社団　藤聖会","153.185.52.247","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　藤聖会]がログインしました。","B80056","2018-10-16 10:08:35","BA004","2019-10-18 03:10:43","2","1"
"132","2018-10-16 10:11:40","s1421669","医療法人社団　藤聖会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　藤聖会]がログインしました。","A2062","2018-10-16 10:11:40","BA004","2019-10-18 03:10:43","2","1"
"133","2018-10-16 10:12:38","s1421669","医療法人社団　藤聖会","153.185.52.247","トップページ","トップページ","ログアウト","ユーザー名[医療法人社団　藤聖会]がログアウトしました。","B80056","2018-10-16 10:12:38","BA004","2019-10-18 03:10:43","2","1"
