"SITE_OPERATE_LOG_ID","OPERATE_DATE","USER_ID","USER_NAME","IP","MENU","PAGE","BUTTON","OPERATE_CONTENT","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION","DELETE_FG"
"1","2019-05-10 17:24:55","s6734377","医療法人　いつき会","221.117.118.154","ログイン","ログイン","ログイン","ユーザー名[医療法人　いつき会]がログインしました。","A2636","2019-05-10 17:24:55","A2636","2019-05-10 17:24:55","1","0"
"2","2019-05-10 17:46:17","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[1]）","A2636","2019-05-10 17:46:17","A2636","2019-05-10 17:46:17","1","0"
"3","2019-05-10 17:57:23","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[2]）","A2636","2019-05-10 17:57:23","A2636","2019-05-10 17:57:23","1","0"
"4","2019-05-13 09:43:36","s6734377","医療法人　いつき会","221.117.118.154","ログイン","ログイン","ログイン","ユーザー名[医療法人　いつき会]がログインしました。","A2636","2019-05-13 09:43:36","A2636","2019-05-13 09:43:36","1","0"
"5","2019-05-13 13:07:40","s6734377","医療法人　いつき会","221.117.118.154","ログイン","ログイン","ログイン","ユーザー名[医療法人　いつき会]がログインしました。","A2636","2019-05-13 13:07:40","A2636","2019-05-13 13:07:40","1","0"
"6","2019-05-13 13:22:03","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[3]）","A2636","2019-05-13 13:22:03","A2636","2019-05-13 13:22:03","1","0"
"7","2019-05-13 13:31:57","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[4]）","A2636","2019-05-13 13:31:57","A2636","2019-05-13 13:31:57","1","0"
"8","2019-05-13 13:34:44","OEM10140417-cs","cs-team","221.117.118.154","受付管理","カレンダー登録","登録","カレンダーを登録しました。（カレンダーID：[1]）","A2636","2019-05-13 13:34:44","A2636","2019-05-13 13:34:44","1","0"
"9","2019-05-13 13:35:25","OEM10140417-cs","cs-team","221.117.118.154","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[1]）","A2636","2019-05-13 13:35:25","A2636","2019-05-13 13:35:25","1","0"
"10","2019-05-13 13:36:20","OEM10140417-cs","cs-team","221.117.118.154","受付管理","カレンダー登録","登録","カレンダーを登録しました。（カレンダーID：[2]）","A2636","2019-05-13 13:36:20","A2636","2019-05-13 13:36:20","1","0"
"11","2019-05-13 13:36:45","OEM10140417-cs","cs-team","221.117.118.154","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[2]）","A2636","2019-05-13 13:36:45","A2636","2019-05-13 13:36:45","1","0"
"12","2019-05-13 16:13:41","s6734377","医療法人　いつき会","221.117.118.154","ログイン","ログイン","ログイン","ユーザー名[医療法人　いつき会]がログインしました。","A2636","2019-05-13 16:13:41","A2636","2019-05-13 16:13:41","1","0"
"13","2019-05-13 16:38:53","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[3]）","A2636","2019-05-13 16:38:53","A2636","2019-05-13 16:38:53","1","0"
"14","2019-05-13 16:47:04","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[4]）","A2636","2019-05-13 16:47:04","A2636","2019-05-13 16:47:04","1","0"
"15","2019-05-13 16:48:45","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2636","2019-05-13 16:48:45","A2636","2019-05-13 16:48:45","1","0"
"16","2019-05-14 09:54:21","s6734377","医療法人　いつき会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[医療法人　いつき会]がログインしました。","A2636","2019-05-14 09:54:21","A2636","2019-05-14 09:54:21","1","0"
"17","2019-05-14 09:55:13","OEM10140417-cs","cs-team","118.238.205.212","受付管理","基本設定","保存","基本設定を保存しました。","A2636","2019-05-14 09:55:13","A2636","2019-05-14 09:55:13","1","0"
"18","2019-05-14 09:56:59","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[5]）","A2636","2019-05-14 09:56:59","A2636","2019-05-14 09:56:59","1","0"
"19","2019-05-14 10:02:05","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2636","2019-05-14 10:02:05","A2636","2019-05-14 10:02:05","1","0"
