"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"6","1","1","2019-09-10","2","健康診断","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A3211","2019-09-09 15:43:50","A3211","2019-09-09 15:43:50","0","1"
"2","2",\N,"6","1","1","2019-09-10","2","健康診断","帯1","0",\N,"1","0","0000","2300","1","1","1","A3211","2019-09-09 15:43:50","A3211","2019-09-09 15:43:50","0","1"
"3","2",\N,"1","7","1","2019-11-11","1","人間ドック（胃カメラ）／人間ドック（胃カメラ・大腸カメラ）","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2019-10-18 20:12:52","A3210","2019-10-21 11:55:03","1","2"
"4","2",\N,"1","7","1","2019-11-11","1","人間ドック（胃カメラ）／人間ドック（胃カメラ・大腸カメラ）","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2019-10-18 20:12:52","A3210","2019-10-21 11:55:03","1","2"
"5","2",\N,"1","7","1","2019-11-05","2","人間ドック（胃カメラ）／人間ドック（胃カメラ・大腸カメラ）","帯1","0",\N,"3","0","0000","2300","1","9",\N,"A3210","2019-10-21 11:55:03","A3210","2019-10-21 11:55:03","0","1"
"6","2",\N,"1","7","1","2019-11-05","2","人間ドック（胃カメラ）／人間ドック（胃カメラ・大腸カメラ）","帯1","0",\N,"3","0","0000","2300","1","1","1","A3210","2019-10-21 11:55:03","A3210","2019-10-21 11:55:03","0","1"
"7","2",\N,"6","1","1","2019-11-30","6","健康診断","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-11-14 17:24:03","CUSTUMER","2019-11-14 17:24:03","0","1"
"8","2",\N,"6","1","1","2019-11-30","6","健康診断","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-11-14 17:24:03","CUSTUMER","2019-11-14 17:24:03","0","1"
"9","2",\N,"1","7","1","2019-12-02","1","人間ドック（胃カメラ）／人間ドック（胃カメラ・大腸カメラ）","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2019-11-15 11:03:58","CUSTUMER","2019-11-15 11:03:58","0","1"
"10","2",\N,"1","7","1","2019-12-02","1","人間ドック（胃カメラ）／人間ドック（胃カメラ・大腸カメラ）","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2019-11-15 11:03:58","CUSTUMER","2019-11-15 11:03:58","0","1"
