"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2","1","A3218","2019-10-10 14:57:18","A3218",\N,"1"
"2","2","2","A3218","2019-10-10 14:57:20","A3218",\N,"1"
"3","2","3","A3218","2019-10-10 14:57:22","A3218",\N,"1"
"4","2","5","A3218","2019-10-10 14:57:25","A3218",\N,"1"
"5","2","4","A3218","2019-10-10 14:57:23","A3218",\N,"1"
"6","1","1","A2636","2019-04-12 14:22:09","A2636",\N,"1"
"7","8","1","A3219","2019-10-10 14:57:37","A3219","2019-10-24 13:50:34","7"
"8","9","1","A3219","2019-10-10 14:58:45","A3219","2019-10-24 13:27:50","4"
"9","10","1","A3219","2019-10-10 14:59:50","A3219","2019-10-24 13:50:52","7"
"10","11","1","A3219","2019-10-10 15:01:22","A3219","2019-10-24 13:28:57","4"
"11","12","1","A3218","2019-10-10 15:03:37","A3218",\N,"1"
"12","8","0","A3219","2019-10-24 13:18:13","A3219","2019-10-24 13:51:16","7"
"13","9","0","A3219","2019-10-24 13:20:00","A3219","2019-10-24 13:34:56","5"
"14","10","0","A3219","2019-10-24 13:23:40","A3219","2019-10-24 13:51:39","6"
"15","11","0","A3219","2019-10-24 13:24:37","A3219","2019-10-24 13:35:19","5"
