"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3271","2018-08-06 13:30:18","A3271","2019-09-30 20:01:20","3"
"2","1","2","A3271","2018-08-06 13:30:20","A3271","2019-09-30 20:01:29","4"
"3","1","3","A3271","2018-08-06 13:30:22","A3271","2019-09-30 20:01:37","3"
"4","1","4","A3271","2018-08-06 13:30:24","A3271","2019-09-30 20:01:46","3"
"5","1","5","A3271","2018-08-06 13:30:26","A3271","2019-09-30 20:01:56","4"
"6","2","1","A2636","2018-08-06 13:31:02","A2636",\N,"1"
"7","3","1","A3212","2019-08-30 20:37:45","A3212","2019-10-18 10:49:45","3"
"8","3","2","A3212","2019-08-30 20:37:47","A3212","2019-10-18 10:50:10","3"
"9","3","3","A3212","2019-08-30 20:37:48","A3212","2019-10-18 10:51:04","3"
"10","3","4","A3212","2019-08-30 20:37:50","A3212","2019-10-18 10:51:16","3"
"11","3","5","A3212","2019-08-30 20:37:52","A3212","2019-10-18 10:51:47","3"
