"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","B77934","2017-12-16 12:22:47","B77934","2019-02-26 10:37:13","4"
"2","5","1","A3211","2017-12-16 12:23:13","A3211","2019-09-27 10:39:38","9"
"3","2","2","A3211","2019-09-02 15:34:12","A3211","2019-09-27 10:39:17","3"
"4","5","2","A3211","2017-12-16 12:23:13","A3211","2019-09-27 10:39:26","9"
"5","1","2","B77934","2017-12-16 12:22:47","B77934","2019-02-26 10:37:43","4"
"6","2","1","A3211","2019-09-02 15:34:11","A3211","2019-09-27 10:39:07","3"
"7","4","1","A3211","2019-07-10 10:25:29","A3211","2019-09-27 10:38:31","4"
"8","3","1","B77934","2017-12-16 12:22:39","B77934",\N,"1"
"9","6","1","A3211","2019-06-11 11:10:38","A3211","2019-09-27 10:38:43","5"
"10","7","1","A3211","2019-06-11 10:59:58","A3211","2019-09-27 10:38:54","6"
"11","8","1","A3211","2019-09-02 15:41:48","A3211","2019-09-27 10:40:01","2"
"12","8","2","A3211","2019-09-02 15:41:49","A3211","2019-09-27 10:44:17","2"
"13","12","1","A3211","2019-07-26 17:48:48","A3211","2019-08-19 11:00:33","2"
"15","9","3","A3211","2019-07-26 17:48:30","A3211","2019-08-19 11:01:03","3"
"16","9","2","A3211","2019-07-26 17:48:28","A3211","2019-08-19 11:00:41","2"
"17","9","1","A3211","2019-07-26 17:48:26","A3211","2019-08-19 11:00:56","2"
"18","10","1","A1589","2019-07-23 17:58:51","A1589","2019-07-26 17:45:39","2"
"19","11","1","A3211","2019-07-23 17:57:36","A3211","2019-08-19 11:00:01","2"
"20","10","2","A3211","2019-07-23 17:58:53","A3211","2019-08-19 11:00:10","2"
"21","10","3","A3211","2019-07-23 17:58:55","A3211","2019-08-19 11:00:20","2"
"22","13","1","A3211","2019-09-02 15:34:27","A3211","2019-09-27 10:43:58","3"
"23","13","2","A3213","2019-09-02 15:34:29","A3213","2019-10-11 17:13:19","5"
"24","5","0","A3211","2019-09-02 15:26:09","A3211","2019-09-27 10:43:30","3"
"25","5","0","A3213","2019-09-02 15:28:40","A3213","2019-10-11 17:13:01","4"
"26","14","1","A3211","2019-09-02 15:42:25","A3211","2019-09-27 10:43:05","2"
"27","14","2","A3211","2019-09-02 15:42:27","A3211","2019-09-27 10:42:51","2"
