"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","6","1","A3211","2019-08-30 11:05:05","A3211","2019-11-12 14:02:58","4"
"2","2","1","A3211","2018-11-19 11:41:06","A3211","2019-11-12 14:02:45","12"
"3","1","1","A3211","2019-08-30 11:03:56","A3211","2019-11-12 14:11:22","3"
"4","2","2","A3211","2018-11-19 11:41:08","A3211","2019-11-12 14:03:43","7"
"5","1","2","A3211","2019-08-30 11:03:57","A3211","2019-11-12 14:12:26","3"
"6","2","3","A3211","2018-11-19 11:41:10","A3211","2019-11-12 14:11:45","8"
"7","1","3","A3211","2019-08-30 11:03:59","A3211","2019-11-12 14:13:24","3"
"8","2","4","A3211","2018-11-19 11:41:12","A3211","2019-11-12 14:04:04","9"
"9","1","4","A3211","2019-08-30 11:04:00","A3211","2019-11-12 14:13:05","3"
"10","2","5","A3211","2018-11-19 11:41:15","A3211","2019-11-12 14:12:49","7"
"11","1","5","A3211","2019-08-30 11:04:02","A3211","2019-11-12 14:14:17","3"
"12","2","6","A3211","2018-11-19 11:41:17","A3211","2019-11-12 14:13:49","8"
"13","3","1","A2636","2018-10-26 13:44:11","A2636",\N,"1"
"14","1","6","A3211","2019-08-30 11:04:04","A3211","2019-11-12 14:14:36","3"
"15","2","7","A3211","2018-11-19 11:41:19","A3211","2019-11-12 14:10:53","10"
"16","1","7","A3211","2019-08-30 11:04:05","A3211","2019-11-12 14:15:19","5"
"17","2","8","A3211","2018-11-19 11:41:21","A3211","2019-11-12 14:15:02","12"
"18","5","1","A3213","2019-08-16 18:38:40","A3213",\N,"1"
