"SITE_OPERATE_LOG_ID","OPERATE_DATE","USER_ID","USER_NAME","IP","MENU","PAGE","BUTTON","OPERATE_CONTENT","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION","DELETE_FG"
"1","2018-12-13 10:55:17","s4921223","公益財団法人　松原病院","221.117.118.154","ログイン","ログイン","ログイン","ユーザー名[公益財団法人　松原病院]がログインしました。","A2867","2018-12-13 10:55:17","BA004","2019-12-14 03:10:59","2","1"
"2","2018-12-13 11:16:28","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[1]）","A2867","2018-12-13 11:16:28","BA004","2019-12-14 03:10:59","2","1"
"3","2018-12-13 11:16:51","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","休日設定","保存","休日設定を保存しました。","A2867","2018-12-13 11:16:51","BA004","2019-12-14 03:10:59","2","1"
"4","2018-12-13 11:17:26","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","カレンダー登録","登録","カレンダーを登録しました。（カレンダーID：[1]）","A2867","2018-12-13 11:17:26","BA004","2019-12-14 03:10:59","2","1"
"5","2018-12-13 11:17:45","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","削除","検査コースを削除しました。（検査コースID：[1]）","A2867","2018-12-13 11:17:45","BA004","2019-12-14 03:10:59","2","1"
"6","2018-12-14 10:16:39","s4921223","公益財団法人　松原病院","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[公益財団法人　松原病院]がログインしました。","A2636","2018-12-14 10:16:39","BA004","2019-12-15 03:10:59","2","1"
"7","2018-12-14 10:31:08","s4921223","公益財団法人　松原病院","221.117.118.154","ログイン","ログイン","ログイン","ユーザー名[公益財団法人　松原病院]がログインしました。","A2867","2018-12-14 10:31:08","BA004","2019-12-15 03:10:59","2","1"
"8","2018-12-14 10:38:21","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[2]）","A2867","2018-12-14 10:38:21","BA004","2019-12-15 03:10:59","2","1"
"9","2018-12-14 10:40:12","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2867","2018-12-14 10:40:12","BA004","2019-12-15 03:10:59","2","1"
"10","2018-12-14 10:49:47","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","カレンダー編集","削除","カレンダーを削除しました。（カレンダーID：[1]）","A2867","2018-12-14 10:49:47","BA004","2019-12-15 03:10:59","2","1"
