"SITE_OPERATE_LOG_ID","OPERATE_DATE","USER_ID","USER_NAME","IP","MENU","PAGE","BUTTON","OPERATE_CONTENT","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION","DELETE_FG"
"1","2019-07-01 15:40:07","s1554439","医療法人　桃一会","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[医療法人　桃一会]がログインしました。","A2636","2019-07-01 15:40:07","A2636","2019-07-01 15:40:07","1","0"
"2","2019-07-01 15:51:58","OEM10140417-cs","cs-team","118.21.96.174","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[1]）","A2636","2019-07-01 15:51:58","A2636","2019-07-01 15:51:58","1","0"
"3","2019-07-01 15:53:12","OEM10140417-cs","cs-team","118.21.96.174","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[2]）","A2636","2019-07-01 15:53:12","A2636","2019-07-01 15:53:12","1","0"
"4","2019-07-01 15:54:27","OEM10140417-cs","cs-team","118.21.96.174","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2636","2019-07-01 15:54:27","A2636","2019-07-01 15:54:27","1","0"
"5","2019-07-01 15:54:39","OEM10140417-cs","cs-team","118.21.96.174","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2636","2019-07-01 15:54:39","A2636","2019-07-01 15:54:39","1","0"
"6","2019-07-01 15:55:59","OEM10140417-cs","cs-team","118.21.96.174","受付管理","カレンダー登録","登録","カレンダーを登録しました。（カレンダーID：[1]）","A2636","2019-07-01 15:55:59","A2636","2019-07-01 15:55:59","1","0"
"7","2019-07-01 15:56:36","OEM10140417-cs","cs-team","118.21.96.174","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[1]）","A2636","2019-07-01 15:56:36","A2636","2019-07-01 15:56:36","1","0"
"8","2019-07-01 15:57:53","OEM10140417-cs","cs-team","118.21.96.174","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[1]）","A2636","2019-07-01 15:57:53","A2636","2019-07-01 15:57:53","1","0"
"9","2019-07-01 15:58:21","OEM10140417-cs","cs-team","118.21.96.174","受付管理","カレンダー登録","登録","カレンダーを登録しました。（カレンダーID：[2]）","A2636","2019-07-01 15:58:21","A2636","2019-07-01 15:58:21","1","0"
"10","2019-07-01 15:58:52","OEM10140417-cs","cs-team","118.21.96.174","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[2]）","A2636","2019-07-01 15:58:52","A2636","2019-07-01 15:58:52","1","0"
"11","2019-07-01 16:00:07","OEM10140417-cs","cs-team","118.21.96.174","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[2]）","A2636","2019-07-01 16:00:07","A2636","2019-07-01 16:00:07","1","0"
"12","2019-07-01 16:00:20","OEM10140417-cs","cs-team","118.21.96.174","受付管理","カレンダー登録","登録","カレンダーを登録しました。（カレンダーID：[3]）","A2636","2019-07-01 16:00:20","A2636","2019-07-01 16:00:20","1","0"
"13","2019-07-01 16:00:49","OEM10140417-cs","cs-team","118.21.96.174","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[3]）","A2636","2019-07-01 16:00:49","A2636","2019-07-01 16:00:49","1","0"
"14","2019-07-01 16:01:56","OEM10140417-cs","cs-team","118.21.96.174","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[3]）","A2636","2019-07-01 16:01:56","A2636","2019-07-01 16:01:56","1","0"
"15","2019-07-01 16:19:13","OEM10140417-cs","cs-team","118.21.96.174","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2636","2019-07-01 16:19:13","A2636","2019-07-01 16:19:13","1","0"
"16","2019-07-04 17:22:30","s1554439","医療法人　桃一会","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[医療法人　桃一会]がログインしました。","A2636","2019-07-04 17:22:30","A2636","2019-07-04 17:22:30","1","0"
"17","2019-07-04 17:28:22","OEM10140417-cs","cs-team","118.21.96.174","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2636","2019-07-04 17:28:22","A2636","2019-07-04 17:28:22","1","0"
"18","2019-07-04 17:29:27","OEM10140417-cs","cs-team","118.21.96.174","受付管理","休日設定","保存","休日設定を保存しました。","A2636","2019-07-04 17:29:27","A2636","2019-07-04 17:29:27","1","0"
"19","2019-07-05 14:18:58","s1554439","医療法人　桃一会","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[医療法人　桃一会]がログインしました。","A2636","2019-07-05 14:18:58","A2636","2019-07-05 14:18:58","1","0"
"20","2019-07-05 14:21:54","OEM10140417-cs","cs-team","118.21.96.174","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2636","2019-07-05 14:21:54","A2636","2019-07-05 14:21:54","1","0"
"21","2019-07-25 17:14:11","s1554439","医療法人　桃一会","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[医療法人　桃一会]がログインしました。","A2062","2019-07-25 17:14:11","A2062","2019-07-25 17:14:11","1","0"
"22","2019-07-25 17:16:25","OEM10140417-toyooka","toyooka","118.21.96.174","受付管理","基本設定","保存","基本設定を保存しました。","A2062","2019-07-25 17:16:25","A2062","2019-07-25 17:16:25","1","0"
"23","2019-07-26 13:08:49","s1554439","医療法人　桃一会","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[医療法人　桃一会]がログインしました。","A2062","2019-07-26 13:08:49","A2062","2019-07-26 13:08:49","1","0"
"24","2019-07-26 13:09:15","OEM10140417-toyooka","toyooka","118.21.96.174","受付管理","顧客登録","登録","顧客を新規登録しました。（顧客ID：[1]）","A2062","2019-07-26 13:09:15","A2062","2019-07-26 13:09:15","1","0"
"25","2019-07-26 13:09:50","OEM10140417-toyooka","toyooka","118.21.96.174","受付管理","顧客検索及び新規受付登録","受付","受付を登録しました。（受付者名：[EPARK テスト]、受付番号：[1]、帯名：[帯1]、受付開始時間：[2019/07/26 00:00]）","A2062","2019-07-26 13:09:50","A2062","2019-07-26 13:09:50","1","0"
"26","2019-07-26 13:09:55","OEM10140417-toyooka","toyooka","118.21.96.174","受付管理","受付一覧","キャンセル","受付をキャンセルしました。（受付者名：[EPARK テスト]、受付番号：[1]、帯名：[帯1]、受付開始時間：[2019/07/26 00:00]）","A2062","2019-07-26 13:09:55","A2062","2019-07-26 13:09:55","1","0"
"27","2019-07-30 12:19:43","s1554439","医療法人　桃一会","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[医療法人　桃一会]がログインしました。","A2636","2019-07-30 12:19:43","A2636","2019-07-30 12:19:43","1","0"
