"SITE_OPERATE_LOG_ID","OPERATE_DATE","USER_ID","USER_NAME","IP","MENU","PAGE","BUTTON","OPERATE_CONTENT","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION","DELETE_FG"
"1","2018-12-06 13:23:51","s8783794","医療法人　北斗会","221.117.118.154","ログイン","ログイン","ログイン","ユーザー名[医療法人　北斗会]がログインしました。","A2867","2018-12-06 13:23:51","BA004","2019-12-07 03:11:05","2","1"
"2","2018-12-06 13:54:28","s8783794","医療法人　北斗会","221.117.118.154","ログイン","ログイン","ログイン","ユーザー名[医療法人　北斗会]がログインしました。","A2867","2018-12-06 13:54:28","BA004","2019-12-07 03:11:05","2","1"
"3","2018-12-06 13:57:07","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[1]）","A2867","2018-12-06 13:57:07","BA004","2019-12-07 03:11:05","2","1"
"4","2018-12-06 14:10:22","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2867","2018-12-06 14:10:22","BA004","2019-12-07 03:11:05","2","1"
"5","2018-12-06 14:19:05","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[2]）","A2867","2018-12-06 14:19:05","BA004","2019-12-07 03:11:05","2","1"
"6","2018-12-06 14:21:16","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2867","2018-12-06 14:21:16","BA004","2019-12-07 03:11:05","2","1"
"7","2018-12-06 14:27:58","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2867","2018-12-06 14:27:58","BA004","2019-12-07 03:11:05","2","1"
"8","2018-12-06 14:28:09","s8783794","医療法人　北斗会","221.117.118.154","ログイン","ログイン","ログイン","ユーザー名[医療法人　北斗会]がログインしました。","A2867","2018-12-06 14:28:09","BA004","2019-12-07 03:11:05","2","1"
"9","2018-12-06 14:28:18","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2867","2018-12-06 14:28:18","BA004","2019-12-07 03:11:05","2","1"
"10","2018-12-06 14:32:26","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2867","2018-12-06 14:32:26","BA004","2019-12-07 03:11:05","2","1"
"11","2018-12-06 14:38:57","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2867","2018-12-06 14:38:57","BA004","2019-12-07 03:11:05","2","1"
"12","2018-12-06 14:39:16","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2867","2018-12-06 14:39:16","BA004","2019-12-07 03:11:05","2","1"
"13","2018-12-06 14:48:22","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[3]）","A2867","2018-12-06 14:48:22","BA004","2019-12-07 03:11:05","2","1"
"14","2018-12-06 14:50:26","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[4]）","A2867","2018-12-06 14:50:26","BA004","2019-12-07 03:11:05","2","1"
"15","2018-12-06 14:53:39","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[5]）","A2867","2018-12-06 14:53:39","BA004","2019-12-07 03:11:05","2","1"
"16","2018-12-06 14:53:40","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","休日設定","保存","休日設定を保存しました。","A2867","2018-12-06 14:53:40","BA004","2019-12-07 03:11:05","2","1"
"17","2018-12-06 14:54:18","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","カレンダー登録","登録","カレンダーを登録しました。（カレンダーID：[1]）","A2867","2018-12-06 14:54:18","BA004","2019-12-07 03:11:05","2","1"
"18","2018-12-06 14:54:57","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[1]）","A2867","2018-12-06 14:54:57","BA004","2019-12-07 03:11:05","2","1"
"19","2018-12-06 14:55:48","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","カレンダー登録","登録","カレンダーを登録しました。（カレンダーID：[2]）","A2867","2018-12-06 14:55:48","BA004","2019-12-07 03:11:05","2","1"
"20","2018-12-06 14:56:10","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[2]）","A2867","2018-12-06 14:56:11","BA004","2019-12-07 03:11:05","2","1"
"21","2018-12-06 14:56:54","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","カレンダー登録","登録","カレンダーを登録しました。（カレンダーID：[3]）","A2867","2018-12-06 14:56:54","BA004","2019-12-07 03:11:05","2","1"
"22","2018-12-06 14:57:18","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[3]）","A2867","2018-12-06 14:57:18","BA004","2019-12-07 03:11:05","2","1"
"23","2018-12-06 14:58:02","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","カレンダー登録","登録","カレンダーを登録しました。（カレンダーID：[4]）","A2867","2018-12-06 14:58:02","BA004","2019-12-07 03:11:05","2","1"
"24","2018-12-06 14:59:18","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[4]）","A2867","2018-12-06 14:59:18","BA004","2019-12-07 03:11:05","2","1"
"25","2018-12-06 15:00:27","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[5]）","A2867","2018-12-06 15:00:27","BA004","2019-12-07 03:11:05","2","1"
"26","2018-12-06 15:01:33","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[5]）","A2867","2018-12-06 15:01:34","BA004","2019-12-07 03:11:05","2","1"
"27","2018-12-06 15:02:05","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","カレンダー登録","登録","カレンダーを登録しました。（カレンダーID：[5]）","A2867","2018-12-06 15:02:05","BA004","2019-12-07 03:11:05","2","1"
"28","2018-12-06 15:02:27","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[5]）","A2867","2018-12-06 15:02:27","BA004","2019-12-07 03:11:05","2","1"
"29","2018-12-06 15:32:32","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[1]）","A2867","2018-12-06 15:32:32","BA004","2019-12-07 03:11:05","2","1"
"30","2018-12-06 15:32:46","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2018-12-06 15:32:46","BA004","2019-12-07 03:11:05","2","1"
"31","2018-12-06 15:33:00","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[2]）","A2867","2018-12-06 15:33:00","BA004","2019-12-07 03:11:05","2","1"
"32","2018-12-06 15:33:12","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2018-12-06 15:33:12","BA004","2019-12-07 03:11:05","2","1"
"33","2018-12-06 15:33:24","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[3]）","A2867","2018-12-06 15:33:24","BA004","2019-12-07 03:11:05","2","1"
"34","2018-12-06 15:33:38","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2018-12-06 15:33:38","BA004","2019-12-07 03:11:05","2","1"
"35","2018-12-06 15:33:52","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[4]）","A2867","2018-12-06 15:33:52","BA004","2019-12-07 03:11:05","2","1"
"36","2018-12-06 15:34:09","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2018-12-06 15:34:09","BA004","2019-12-07 03:11:05","2","1"
"37","2018-12-06 15:34:24","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[5]）","A2867","2018-12-06 15:34:24","BA004","2019-12-07 03:11:05","2","1"
"38","2018-12-06 15:34:40","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2018-12-06 15:34:40","BA004","2019-12-07 03:11:05","2","1"
"39","2018-12-06 15:34:54","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[6]）","A2867","2018-12-06 15:34:54","BA004","2019-12-07 03:11:05","2","1"
"40","2018-12-06 15:35:11","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2018-12-06 15:35:11","BA004","2019-12-07 03:11:05","2","1"
"41","2018-12-06 15:35:26","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[7]）","A2867","2018-12-06 15:35:26","BA004","2019-12-07 03:11:05","2","1"
"42","2018-12-06 15:35:44","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2018-12-06 15:35:44","BA004","2019-12-07 03:11:05","2","1"
"43","2018-12-06 15:36:19","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[8]）","A2867","2018-12-06 15:36:19","BA004","2019-12-07 03:11:05","2","1"
