"SITE_OPERATE_LOG_ID","OPERATE_DATE","USER_ID","USER_NAME","IP","MENU","PAGE","BUTTON","OPERATE_CONTENT","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION","DELETE_FG"
"5","2019-01-17 17:38:36","x5178484","社会医療法人社団　木下会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[社会医療法人社団　木下会]がログインしました。","A2636","2019-01-17 17:38:36","BA004","2020-01-18 03:10:11","2","1"
"6","2019-01-17 17:49:03","OEM10140417-cs","cs-team","118.238.205.212","受付管理","基本設定","保存","基本設定を保存しました。","A2636","2019-01-17 17:49:03","BA004","2020-01-18 03:10:11","2","1"
"7","2019-01-17 17:54:23","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[21066]）","A2636","2019-01-17 17:54:23","BA004","2020-01-18 03:10:11","2","1"
"8","2019-01-18 11:47:45","x5178484","社会医療法人社団　木下会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[社会医療法人社団　木下会]がログインしました。","A1589","2019-01-18 11:47:45","BA004","2020-01-19 03:10:12","2","1"
"9","2019-02-01 10:59:16","x5178484","社会医療法人社団　木下会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[社会医療法人社団　木下会]がログインしました。","A2636","2019-02-01 10:59:16","BA004","2020-02-02 03:10:11","2","1"
"10","2019-06-05 13:17:03","x5178484","社会医療法人社団　木下会","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[社会医療法人社団　木下会]がログインしました。","A2636","2019-06-05 13:17:03","A2636","2019-06-05 13:17:03","1","0"
"11","2019-06-10 10:48:52","x5178484","社会医療法人社団　木下会","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[社会医療法人社団　木下会]がログインしました。","A2062","2019-06-10 10:48:52","A2062","2019-06-10 10:48:52","1","0"
"12","2019-06-10 10:49:12","OEM10140417-toyooka","toyooka","118.21.96.174","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[21066]）","A2062","2019-06-10 10:49:12","A2062","2019-06-10 10:49:12","1","0"
"13","2019-08-06 16:30:30","x5178484","社会医療法人社団　木下会","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[社会医療法人社団　木下会]がログインしました。","A3211","2019-08-06 16:30:30","A3211","2019-08-06 16:30:30","1","0"
"14","2019-08-28 12:55:14","x5178484","社会医療法人社団　木下会","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[社会医療法人社団　木下会]がログインしました。","A3221","2019-08-28 12:55:14","A3221","2019-08-28 12:55:14","1","0"
"15","2019-10-21 17:59:45","x5178484","社会医療法人社団　木下会","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[社会医療法人社団　木下会]がログインしました。","A3271","2019-10-21 17:59:45","A3271","2019-10-21 17:59:45","1","0"
"16","2019-10-21 19:08:36","x5178484","社会医療法人社団　木下会","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[社会医療法人社団　木下会]がログインしました。","A3211","2019-10-21 19:08:36","A3211","2019-10-21 19:08:36","1","0"
"17","2019-10-21 19:10:53","x5178484","社会医療法人社団　木下会","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[社会医療法人社団　木下会]がログインしました。","A3219","2019-10-21 19:10:53","A3219","2019-10-21 19:10:53","1","0"
"18","2019-10-23 12:48:25","x5178484","社会医療法人社団　木下会","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[社会医療法人社団　木下会]がログインしました。","A3271","2019-10-23 12:48:25","A3271","2019-10-23 12:48:25","1","0"
"19","2019-10-24 14:52:10","x5178484","社会医療法人社団　木下会","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[社会医療法人社団　木下会]がログインしました。","A3271","2019-10-24 14:52:10","A3271","2019-10-24 14:52:10","1","0"
"20","2019-10-24 17:37:12","OEM10140417-crm","CRM共用","118.21.96.174","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[21066]）","A3271","2019-10-24 17:37:12","A3271","2019-10-24 17:37:12","1","0"
"21","2019-11-29 10:17:55","x5178484","社会医療法人社団　木下会","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[社会医療法人社団　木下会]がログインしました。","A3211","2019-11-29 10:17:55","A3211","2019-11-29 10:17:55","1","0"
"22","2019-11-29 10:18:09","OEM10140417-sizumi","泉 咲","118.21.96.174","受付管理","休日設定","保存","休日設定を保存しました。","A3211","2019-11-29 10:18:09","A3211","2019-11-29 10:18:09","1","0"
"23","2020-01-07 17:02:53","x5178484","社会医療法人社団　木下会","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[社会医療法人社団　木下会]がログインしました。","A3211","2020-01-07 17:02:53","A3211","2020-01-07 17:02:53","1","0"
"24","2020-01-07 17:04:54","OEM10140417-sizumi","泉 咲","118.21.96.174","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[21066]）","A3211","2020-01-07 17:04:54","A3211","2020-01-07 17:04:54","1","0"
"25","2020-01-07 17:06:45","OEM10140417-sizumi","泉 咲","118.21.96.174","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[21068]）","A3211","2020-01-07 17:06:45","A3211","2020-01-07 17:06:45","1","0"
"26","2020-01-07 17:08:22","OEM10140417-sizumi","泉 咲","118.21.96.174","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[21068]）","A3211","2020-01-07 17:08:22","A3211","2020-01-07 17:08:22","1","0"
"27","2020-01-09 11:11:18","x5178484","社会医療法人社団　木下会","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[社会医療法人社団　木下会]がログインしました。","A3271","2020-01-09 11:11:18","A3271","2020-01-09 11:11:18","1","0"
"28","2020-01-09 11:12:17","OEM10140417-crm","CRM共用","118.21.96.174","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[21066]）","A3271","2020-01-09 11:12:17","A3271","2020-01-09 11:12:17","1","0"
"29","2020-01-09 11:13:03","OEM10140417-crm","CRM共用","118.21.96.174","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[21068]）","A3271","2020-01-09 11:13:03","A3271","2020-01-09 11:13:03","1","0"
"30","2020-01-09 11:25:30","OEM10140417-crm","CRM共用","118.21.96.174","受付管理","顧客登録","登録","顧客を新規登録しました。（顧客ID：[1]）","A3271","2020-01-09 11:25:30","A3271","2020-01-09 11:25:30","1","0"
"31","2020-01-09 11:26:02","OEM10140417-crm","CRM共用","118.21.96.174","受付管理","顧客検索及び新規受付登録","受付","受付を登録しました。（受付者名：[佐藤 和奈]、受付番号：[1]、帯名：[帯1]、受付開始時間：[2020/04/25 00:00]）","A3271","2020-01-09 11:26:02","A3271","2020-01-09 11:26:02","1","0"
