"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"20189","4","3","A2062","2019-05-30 18:01:13","A2062",\N,"1"
"20190","4","1","A2062","2019-05-30 18:01:10","A2062",\N,"1"
"21407","1","2","A3212","2019-08-19 16:19:47","A3212",\N,"1"
"21409","4","2","A3219","2019-05-30 18:01:12","A3219","2019-09-13 10:22:36","3"
"21410","14","2","A3212","2019-08-21 08:31:19","A3212","2019-10-01 17:32:27","2"
"21419","1","3","A3212","2019-08-19 16:19:49","A3212","2019-10-01 17:30:50","3"
"21420","14","1","A3212","2019-08-21 08:31:17","A3212","2019-10-01 17:31:10","3"
"21428","13","1","A3212","2019-08-21 08:30:17","A3212","2019-10-01 17:30:23","3"
"21429","2","0","B37727","2017-09-10 16:58:50","B37727","2018-01-04 08:50:58","3"
"21430","3","1","A2062","2019-05-30 18:01:21","A2062",\N,"1"
"21431","3","2","A2062","2019-05-30 18:01:23","A2062",\N,"1"
"21432","3","3","A2062","2019-05-30 18:01:25","A2062",\N,"1"
"21433","1","4","A3219","2019-08-19 16:19:50","A3219","2019-09-13 10:11:46","3"
"21435","1","5","A3219","2019-08-19 16:19:52","A3219","2019-09-13 10:25:54","5"
"21436","4","4","A2062","2019-05-30 18:01:15","A2062",\N,"1"
"21440","5","1","A3221","2018-12-29 09:27:39","A3221","2019-09-04 12:28:29","5"
"21441","16","1","A3220","2019-08-19 17:30:58","A3220",\N,"1"
"21442","7","1","A2636","2018-12-29 09:31:52","A2636","2019-02-05 09:17:43","3"
"21443","15","1","A3220","2019-08-19 17:24:23","A3220",\N,"1"
"21446","9","1","A3212","2019-08-19 16:16:22","A3212",\N,"1"
"21447","15","2","A3220","2019-08-19 17:24:25","A3220",\N,"1"
"21448","11","1","A2636","2018-12-29 09:37:38","A2636","2019-02-05 09:21:06","3"
"21449","12","1","A2636","2018-12-29 09:37:49","A2636","2019-02-05 09:23:13","4"
"21451","10","1","A3212","2019-08-21 08:31:35","A3212","2019-10-01 17:33:54","3"
"21452","10","2","A3212","2019-08-21 08:31:36","A3212","2019-10-01 17:34:12","3"
"21453","6","1","A3212","2019-08-21 08:30:33","A3212","2019-10-01 17:33:01","3"
"21454","17","1","A3213","2019-09-10 18:15:44","A3213",\N,"1"
"21455","18","1","A3219","2019-09-12 16:18:36","A3219","2019-09-13 11:06:09","3"
"21456","24","1","A3271","2019-09-27 19:20:38","A3271","2019-11-28 15:23:40","2"
"21457","22","1","A3271","2019-09-13 10:54:29","A3271","2019-11-28 15:23:56","5"
"21458","19","1","A3271","2019-09-27 19:20:59","A3271","2019-11-28 15:24:17","2"
"21459","19","2","A3271","2019-09-27 19:21:01","A3271","2019-11-28 15:25:01","2"
"21460","25","1","A3271","2019-09-27 19:20:28","A3271","2019-11-28 15:25:22","2"
"21461","20","2","A3271","2019-09-27 13:56:11","A3271","2019-11-28 15:25:48","2"
"21462","20","1","A3271","2019-09-27 13:56:10","A3271","2019-11-28 15:26:09","2"
"21463","23","1","A3271","2019-09-13 10:55:33","A3271","2019-11-28 15:26:28","5"
