"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","3","1","A3250","2019-08-22 18:01:25","A3250","2019-09-30 12:09:14","3"
"2","4","1","A3250","2019-08-22 18:02:16","A3250","2019-09-30 12:09:33","3"
"3","3","2","A3250","2019-08-22 18:01:26","A3250","2019-09-30 12:09:51","3"
"4","4","2","A3250","2019-08-22 18:02:18","A3250","2019-09-30 12:10:11","3"
"5","3","3","A3250","2019-08-22 18:01:28","A3250","2019-09-30 12:10:51","4"
"6","4","3","A3250","2019-08-22 18:02:20","A3250","2019-09-30 12:11:11","3"
"7","1","1","A2636","2018-12-11 15:19:02","A2636",\N,"1"
"8","5","1","A3220","2019-08-22 18:01:44","A3220","2019-08-23 14:30:34","2"
"9","6","1","A3220","2019-08-22 18:02:50","A3220","2019-08-23 14:31:05","2"
"10","5","2","A3220","2019-08-22 18:01:46","A3220","2019-08-23 14:31:27","2"
"11","6","2","A3220","2019-08-22 18:02:51","A3220","2019-08-23 14:31:49","2"
"12","5","3","A3220","2019-08-22 18:01:47","A3220","2019-08-23 14:32:13","2"
"13","6","3","A3220","2019-08-22 18:02:53","A3220","2019-08-23 14:32:34","2"
