"SITE_OPERATE_LOG_ID","OPERATE_DATE","USER_ID","USER_NAME","IP","MENU","PAGE","BUTTON","OPERATE_CONTENT","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION","DELETE_FG"
"1","2019-05-28 12:50:13","x5148529","医療法人　沖縄徳洲会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[医療法人　沖縄徳洲会]がログインしました。","A2062","2019-05-28 12:50:13","A2062","2019-05-28 12:50:13","1","0"
"2","2019-06-03 11:01:36","x5148529","医療法人　沖縄徳洲会","221.117.118.154","ログイン","ログイン","ログイン","ユーザー名[医療法人　沖縄徳洲会]がログインしました。","A2636","2019-06-03 11:01:36","A2636","2019-06-03 11:01:36","1","0"
"3","2019-06-03 11:27:39","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[1]）","A2636","2019-06-03 11:27:39","A2636","2019-06-03 11:27:39","1","0"
"4","2019-06-03 11:39:59","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[2]）","A2636","2019-06-03 11:39:59","A2636","2019-06-03 11:39:59","1","0"
"5","2019-06-03 11:40:25","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2636","2019-06-03 11:40:25","A2636","2019-06-03 11:40:25","1","0"
"6","2019-06-03 11:50:13","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[3]）","A2636","2019-06-03 11:50:13","A2636","2019-06-03 11:50:13","1","0"
"7","2019-06-03 11:58:25","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[4]）","A2636","2019-06-03 11:58:25","A2636","2019-06-03 11:58:25","1","0"
"8","2019-06-03 13:07:33","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[5]）","A2636","2019-06-03 13:07:33","A2636","2019-06-03 13:07:33","1","0"
"9","2019-06-03 13:19:26","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[6]）","A2636","2019-06-03 13:19:26","A2636","2019-06-03 13:19:26","1","0"
"10","2019-06-03 13:25:36","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[7]）","A2636","2019-06-03 13:25:36","A2636","2019-06-03 13:25:36","1","0"
"11","2019-06-03 13:38:03","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[8]）","A2636","2019-06-03 13:38:03","A2636","2019-06-03 13:38:03","1","0"
"12","2019-06-03 13:49:15","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[9]）","A2636","2019-06-03 13:49:16","A2636","2019-06-03 13:49:16","1","0"
"13","2019-06-03 13:57:40","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[10]）","A2636","2019-06-03 13:57:40","A2636","2019-06-03 13:57:40","1","0"
"14","2019-06-03 14:08:24","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[11]）","A2636","2019-06-03 14:08:24","A2636","2019-06-03 14:08:24","1","0"
"15","2019-06-03 14:22:30","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[12]）","A2636","2019-06-03 14:22:30","A2636","2019-06-03 14:22:30","1","0"
"16","2019-06-03 14:32:07","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[13]）","A2636","2019-06-03 14:32:07","A2636","2019-06-03 14:32:07","1","0"
"17","2019-06-03 14:39:21","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[14]）","A2636","2019-06-03 14:39:21","A2636","2019-06-03 14:39:21","1","0"
"18","2019-06-03 14:51:52","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[15]）","A2636","2019-06-03 14:51:52","A2636","2019-06-03 14:51:52","1","0"
"19","2019-06-03 14:58:28","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[16]）","A2636","2019-06-03 14:58:28","A2636","2019-06-03 14:58:28","1","0"
"20","2019-06-03 14:58:53","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[14]）","A2636","2019-06-03 14:58:53","A2636","2019-06-03 14:58:53","1","0"
"21","2019-06-03 14:59:36","OEM10140417-cs","cs-team","221.117.118.154","受付管理","休日設定","保存","休日設定を保存しました。","A2636","2019-06-03 14:59:36","A2636","2019-06-03 14:59:36","1","0"
"22","2019-06-03 15:01:51","OEM10140417-cs","cs-team","221.117.118.154","受付管理","カレンダー登録","登録","カレンダーを登録しました。（カレンダーID：[1]）","A2636","2019-06-03 15:01:51","A2636","2019-06-03 15:01:51","1","0"
"23","2019-06-03 15:02:36","OEM10140417-cs","cs-team","221.117.118.154","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[1]）","A2636","2019-06-03 15:02:36","A2636","2019-06-03 15:02:36","1","0"
"24","2019-06-03 15:03:40","OEM10140417-cs","cs-team","221.117.118.154","受付管理","カレンダー登録","登録","カレンダーを登録しました。（カレンダーID：[2]）","A2636","2019-06-03 15:03:40","A2636","2019-06-03 15:03:40","1","0"
"25","2019-06-03 15:03:52","OEM10140417-cs","cs-team","221.117.118.154","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[2]）","A2636","2019-06-03 15:03:52","A2636","2019-06-03 15:03:52","1","0"
"26","2019-06-03 15:04:20","OEM10140417-cs","cs-team","221.117.118.154","受付管理","カレンダー登録","登録","カレンダーを登録しました。（カレンダーID：[3]）","A2636","2019-06-03 15:04:20","A2636","2019-06-03 15:04:20","1","0"
"27","2019-06-03 15:04:54","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[15]）","A2636","2019-06-03 15:04:54","A2636","2019-06-03 15:04:54","1","0"
"28","2019-06-03 15:06:56","OEM10140417-cs","cs-team","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[1]）","A2636","2019-06-03 15:06:56","A2636","2019-06-03 15:06:56","1","0"
"29","2019-06-03 15:07:13","OEM10140417-cs","cs-team","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2636","2019-06-03 15:07:13","A2636","2019-06-03 15:07:13","1","0"
"30","2019-06-03 15:07:37","OEM10140417-cs","cs-team","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[2]）","A2636","2019-06-03 15:07:37","A2636","2019-06-03 15:07:37","1","0"
"31","2019-06-03 15:08:10","OEM10140417-cs","cs-team","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2636","2019-06-03 15:08:10","A2636","2019-06-03 15:08:10","1","0"
"32","2019-06-03 15:09:00","OEM10140417-cs","cs-team","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[3]）","A2636","2019-06-03 15:09:00","A2636","2019-06-03 15:09:00","1","0"
"33","2019-06-03 15:09:17","OEM10140417-cs","cs-team","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2636","2019-06-03 15:09:17","A2636","2019-06-03 15:09:17","1","0"
"34","2019-06-03 15:09:30","OEM10140417-cs","cs-team","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[4]）","A2636","2019-06-03 15:09:30","A2636","2019-06-03 15:09:30","1","0"
"35","2019-06-03 15:09:46","OEM10140417-cs","cs-team","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2636","2019-06-03 15:09:46","A2636","2019-06-03 15:09:46","1","0"
"36","2019-06-03 15:09:58","OEM10140417-cs","cs-team","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[5]）","A2636","2019-06-03 15:09:58","A2636","2019-06-03 15:09:58","1","0"
"37","2019-06-03 15:10:16","OEM10140417-cs","cs-team","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2636","2019-06-03 15:10:16","A2636","2019-06-03 15:10:16","1","0"
"38","2019-06-03 15:10:33","OEM10140417-cs","cs-team","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[6]）","A2636","2019-06-03 15:10:33","A2636","2019-06-03 15:10:33","1","0"
"39","2019-06-03 15:10:50","OEM10140417-cs","cs-team","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2636","2019-06-03 15:10:50","A2636","2019-06-03 15:10:50","1","0"
"40","2019-06-03 15:11:11","OEM10140417-cs","cs-team","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[7]）","A2636","2019-06-03 15:11:11","A2636","2019-06-03 15:11:11","1","0"
"41","2019-06-03 15:11:26","OEM10140417-cs","cs-team","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2636","2019-06-03 15:11:26","A2636","2019-06-03 15:11:26","1","0"
"42","2019-06-03 15:14:45","OEM10140417-cs","cs-team","221.117.118.154","受付管理","オプショングループ編集","更新","オプショングループを更新しました。（オプショングループID：[5]）","A2636","2019-06-03 15:14:45","A2636","2019-06-03 15:14:45","1","0"
"43","2019-06-03 15:16:04","OEM10140417-cs","cs-team","221.117.118.154","受付管理","オプショングループ編集","更新","オプショングループを更新しました。（オプショングループID：[6]）","A2636","2019-06-03 15:16:04","A2636","2019-06-03 15:16:04","1","0"
"44","2019-06-03 15:16:59","OEM10140417-cs","cs-team","221.117.118.154","受付管理","オプショングループ編集","更新","オプショングループを更新しました。（オプショングループID：[7]）","A2636","2019-06-03 15:16:59","A2636","2019-06-03 15:16:59","1","0"
"45","2019-06-03 15:19:12","x5148529","医療法人　沖縄徳洲会","221.117.118.154","ログイン","ログイン","ログイン","ユーザー名[医療法人　沖縄徳洲会]がログインしました。","A2636","2019-06-03 15:19:12","A2636","2019-06-03 15:19:12","1","0"
"46","2019-06-03 15:27:42","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2636","2019-06-03 15:27:42","A2636","2019-06-03 15:27:42","1","0"
"47","2019-06-03 15:41:23","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2636","2019-06-03 15:41:23","A2636","2019-06-03 15:41:23","1","0"
"48","2019-06-03 15:49:41","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[3]）","A2636","2019-06-03 15:49:41","A2636","2019-06-03 15:49:41","1","0"
"49","2019-06-03 15:59:48","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[4]）","A2636","2019-06-03 15:59:48","A2636","2019-06-03 15:59:48","1","0"
"50","2019-06-03 16:08:31","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[5]）","A2636","2019-06-03 16:08:31","A2636","2019-06-03 16:08:31","1","0"
"51","2019-06-03 16:13:18","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[6]）","A2636","2019-06-03 16:13:18","A2636","2019-06-03 16:13:18","1","0"
"52","2019-06-03 16:19:33","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[7]）","A2636","2019-06-03 16:19:33","A2636","2019-06-03 16:19:33","1","0"
"53","2019-06-03 16:25:23","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[8]）","A2636","2019-06-03 16:25:23","A2636","2019-06-03 16:25:23","1","0"
"54","2019-06-03 16:30:52","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[9]）","A2636","2019-06-03 16:30:52","A2636","2019-06-03 16:30:52","1","0"
"55","2019-06-03 16:44:20","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[10]）","A2636","2019-06-03 16:44:20","A2636","2019-06-03 16:44:20","1","0"
"56","2019-06-03 16:47:56","OEM10140417-cs","cs-team","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[11]）","A2636","2019-06-03 16:47:56","A2636","2019-06-03 16:47:56","1","0"
