"SITE_OPERATE_LOG_ID","OPERATE_DATE","USER_ID","USER_NAME","IP","MENU","PAGE","BUTTON","OPERATE_CONTENT","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION","DELETE_FG"
"261","2018-10-16 08:37:00","x7905313","医療法人社団　明芳会","182.158.84.101","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　明芳会]がログインしました。","B82175","2018-10-16 08:37:00","BA004","2019-10-18 03:10:47","2","1"
"262","2018-10-18 14:04:50","x7905313","医療法人社団　明芳会","182.158.84.101","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　明芳会]がログインしました。","B82175","2018-10-18 14:04:50","BA004","2019-10-19 03:10:46","2","1"
"263","2018-10-18 19:21:37","x7905313","医療法人社団　明芳会","218.218.120.164","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　明芳会]がログインしました。","B82175","2018-10-18 19:21:37","BA004","2019-10-19 03:10:46","2","1"
"264","2018-10-18 20:12:12","x7905313","医療法人社団　明芳会","218.218.120.164","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　明芳会]がログインしました。","B82175","2018-10-18 20:12:12","BA004","2019-10-19 03:10:46","2","1"
"265","2018-10-18 20:16:58","x7905313","医療法人社団　明芳会","218.218.120.164","受付管理","受付詳細","変更","受付を変更しました。（受付者名：[海老澤 香奈]、受付番号：[1]、帯名：[帯1]、受付開始時間：[2018/11/08 00:00]）","B82175","2018-10-18 20:16:58","BA004","2019-10-19 03:10:46","2","1"
"266","2018-10-18 20:17:14","x7905313","医療法人社団　明芳会","218.218.120.164","受付管理","受付詳細","変更","受付を変更しました。（受付者名：[海老澤 香奈]、受付番号：[1]、帯名：[帯1]、受付開始時間：[2018/11/08 00:00]）","B82175","2018-10-18 20:17:14","BA004","2019-10-19 03:10:46","2","1"
"267","2018-10-20 08:40:34","x7905313","医療法人社団　明芳会","182.158.84.101","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　明芳会]がログインしました。","B82175","2018-10-20 08:40:34","BA004","2019-10-21 03:10:46","2","1"
"268","2018-10-22 09:13:32","x7905313","医療法人社団　明芳会","182.158.84.101","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　明芳会]がログインしました。","B82175","2018-10-22 09:13:32","BA004","2019-10-23 03:10:47","2","1"
"269","2018-10-22 14:30:54","x7905313","医療法人社団　明芳会","182.158.84.101","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　明芳会]がログインしました。","B82175","2018-10-22 14:30:54","BA004","2019-10-23 03:10:47","2","1"
"270","2018-10-25 09:45:48","x7905313","医療法人社団　明芳会","182.158.84.101","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　明芳会]がログインしました。","B82175","2018-10-25 09:45:48","BA004","2019-10-26 03:10:48","2","1"
"271","2018-10-25 09:47:24","x7905313","医療法人社団　明芳会","182.158.84.101","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[2]）","B82175","2018-10-25 09:47:24","BA004","2019-10-26 03:10:48","2","1"
"272","2018-10-25 09:47:29","x7905313","医療法人社団　明芳会","182.158.84.101","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[2]）","B82175","2018-10-25 09:47:29","BA004","2019-10-26 03:10:48","2","1"
"273","2018-10-25 09:48:07","x7905313","医療法人社団　明芳会","182.158.84.101","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[3]）","B82175","2018-10-25 09:48:07","BA004","2019-10-26 03:10:48","2","1"
"274","2018-10-25 09:48:10","x7905313","医療法人社団　明芳会","182.158.84.101","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[3]）","B82175","2018-10-25 09:48:10","BA004","2019-10-26 03:10:48","2","1"
"275","2018-10-25 09:48:58","x7905313","医療法人社団　明芳会","182.158.84.101","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[4]）","B82175","2018-10-25 09:48:58","BA004","2019-10-26 03:10:48","2","1"
"276","2018-10-25 09:52:07","x7905313","医療法人社団　明芳会","182.158.84.101","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[6]）","B82175","2018-10-25 09:52:07","BA004","2019-10-26 03:10:48","2","1"
"277","2018-10-25 12:19:51","x7905313","医療法人社団　明芳会","182.158.84.101","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　明芳会]がログインしました。","B82175","2018-10-25 12:19:51","BA004","2019-10-26 03:10:48","2","1"
