"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","8","1","A3211","2019-09-04 17:11:45","A3211",\N,"1"
"2","2","1","A3249","2019-09-04 17:11:59","A3249","2019-09-30 20:21:10","3"
"3","3","1","A3249","2019-09-04 17:21:07","A3249","2019-09-30 20:22:34","2"
"4","4","1","A1589","2017-11-17 13:39:29","A1589",\N,"1"
"7","1","1","A3249","2019-09-04 17:11:51","A3249","2019-09-30 20:20:45","3"
"8","7","1","A3213","2019-08-02 10:07:46","A3213","2019-08-05 11:29:33","2"
"9","5","1","A3211","2019-09-04 17:18:01","A3211",\N,"1"
"10","6","1","A3249","2019-09-04 17:21:20","A3249","2019-09-30 20:21:51","2"
"11","3","2","A3249","2019-09-04 17:21:09","A3249","2019-09-30 20:22:11","2"
"13","3","3","A3249","2019-09-04 17:21:10","A3249","2019-09-30 20:22:54","2"
"14","16","1","A3249","2019-09-04 17:21:28","A3249","2019-09-30 20:21:30","3"
"15","9","0","A3211","2019-08-29 16:32:38","A3211","2019-09-05 11:16:57","3"
"16","10","0","A3211","2019-08-29 16:33:24","A3211","2019-09-05 11:17:11","5"
"17","12","0","A3221","2019-08-29 16:34:32","A3221","2019-09-11 12:49:13","5"
"18","5","2","A3211","2019-09-04 17:18:03","A3211","2019-09-05 11:17:39","4"
"19","14","0","A3211","2019-08-29 16:36:24","A3211","2019-09-05 11:17:53","4"
"20","15","0","A3211","2019-08-29 16:37:05","A3211","2019-09-05 11:18:09","4"
"21","15","0","A3211","2019-08-29 16:38:12","A3211","2019-09-05 11:18:24","4"
"22","15","0","A3211","2019-08-29 16:38:56","A3211","2019-09-05 11:18:37","4"
