"SITE_OPERATE_LOG_ID","OPERATE_DATE","USER_ID","USER_NAME","IP","MENU","PAGE","BUTTON","OPERATE_CONTENT","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION","DELETE_FG"
"1","2018-11-12 15:24:38","s7176278","ＪＡ静岡厚生連","221.117.118.154","ログイン","ログイン","ログイン","ユーザー名[ＪＡ静岡厚生連]がログインしました。","A2867","2018-11-12 15:24:38","BA004","2019-11-13 03:11:04","2","1"
"2","2018-11-12 16:03:13","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[1]）","A2867","2018-11-12 16:03:13","BA004","2019-11-13 03:11:04","2","1"
"3","2018-11-12 16:10:23","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[2]）","A2867","2018-11-12 16:10:24","BA004","2019-11-13 03:11:04","2","1"
"4","2018-11-12 16:20:37","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[3]）","A2867","2018-11-12 16:20:37","BA004","2019-11-13 03:11:04","2","1"
"5","2018-11-12 16:21:05","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","休日設定","保存","休日設定を保存しました。","A2867","2018-11-12 16:21:05","BA004","2019-11-13 03:11:04","2","1"
"6","2018-11-12 16:23:28","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[1]）","A2867","2018-11-12 16:23:28","BA004","2019-11-13 03:11:04","2","1"
"7","2018-11-12 16:24:08","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2018-11-12 16:24:08","BA004","2019-11-13 03:11:04","2","1"
"8","2018-11-12 16:24:50","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション編集","更新","オプションを更新しました。（オプションID：[1]）","A2867","2018-11-12 16:24:50","BA004","2019-11-13 03:11:04","2","1"
"9","2018-11-12 16:25:18","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[2]）","A2867","2018-11-12 16:25:18","BA004","2019-11-13 03:11:04","2","1"
"10","2018-11-12 16:26:25","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2018-11-12 16:26:25","BA004","2019-11-13 03:11:04","2","1"
"11","2018-11-12 16:26:47","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[3]）","A2867","2018-11-12 16:26:47","BA004","2019-11-13 03:11:04","2","1"
"12","2018-11-12 16:27:27","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2018-11-12 16:27:27","BA004","2019-11-13 03:11:04","2","1"
"13","2018-11-12 16:27:39","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[4]）","A2867","2018-11-12 16:27:39","BA004","2019-11-13 03:11:04","2","1"
"14","2018-11-12 16:28:23","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2018-11-12 16:28:23","BA004","2019-11-13 03:11:04","2","1"
"15","2018-11-12 16:28:38","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[5]）","A2867","2018-11-12 16:28:38","BA004","2019-11-13 03:11:04","2","1"
