"SITE_OPERATE_LOG_ID","OPERATE_DATE","USER_ID","USER_NAME","IP","MENU","PAGE","BUTTON","OPERATE_CONTENT","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION","DELETE_FG"
"1","2019-07-08 09:23:54","s5411961","医療法人　相沢内科医院","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[医療法人　相沢内科医院]がログインしました。","A2636","2019-07-08 09:23:54","A2636","2019-07-08 09:23:54","1","0"
"2","2019-07-08 09:32:55","OEM10140417-cs","cs-team","118.21.96.174","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[1]）","A2636","2019-07-08 09:32:55","A2636","2019-07-08 09:32:55","1","0"
"3","2019-07-08 09:36:22","OEM10140417-cs","cs-team","118.21.96.174","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[2]）","A2636","2019-07-08 09:36:22","A2636","2019-07-08 09:36:22","1","0"
"4","2019-07-08 15:37:31","s5411961","医療法人　相沢内科医院","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[医療法人　相沢内科医院]がログインしました。","A2636","2019-07-08 15:37:31","A2636","2019-07-08 15:37:31","1","0"
"5","2019-07-08 15:37:56","OEM10140417-cs","cs-team","118.21.96.174","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2636","2019-07-08 15:37:56","A2636","2019-07-08 15:37:56","1","0"
"6","2019-07-08 15:38:49","OEM10140417-cs","cs-team","118.21.96.174","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2636","2019-07-08 15:38:49","A2636","2019-07-08 15:38:49","1","0"
"7","2019-07-08 15:39:00","OEM10140417-cs","cs-team","118.21.96.174","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2636","2019-07-08 15:39:00","A2636","2019-07-08 15:39:00","1","0"
"8","2019-07-08 15:40:58","OEM10140417-cs","cs-team","118.21.96.174","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2636","2019-07-08 15:40:58","A2636","2019-07-08 15:40:58","1","0"
"9","2019-07-08 15:43:18","OEM10140417-cs","cs-team","118.21.96.174","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2636","2019-07-08 15:43:18","A2636","2019-07-08 15:43:18","1","0"
"10","2019-07-08 18:00:23","s5411961","医療法人　相沢内科医院","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[医療法人　相沢内科医院]がログインしました。","A2636","2019-07-08 18:00:23","A2636","2019-07-08 18:00:23","1","0"
"11","2019-07-08 18:09:32","OEM10140417-cs","cs-team","118.21.96.174","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2636","2019-07-08 18:09:32","A2636","2019-07-08 18:09:32","1","0"
"12","2019-07-08 18:09:57","OEM10140417-cs","cs-team","118.21.96.174","受付管理","カレンダー登録","登録","カレンダーを登録しました。（カレンダーID：[1]）","A2636","2019-07-08 18:09:57","A2636","2019-07-08 18:09:57","1","0"
"13","2019-07-08 18:10:05","OEM10140417-cs","cs-team","118.21.96.174","受付管理","カレンダー登録","登録","カレンダーを登録しました。（カレンダーID：[2]）","A2636","2019-07-08 18:10:05","A2636","2019-07-08 18:10:05","1","0"
"14","2019-07-08 18:10:10","OEM10140417-cs","cs-team","118.21.96.174","受付管理","カレンダー登録","登録","カレンダーを登録しました。（カレンダーID：[3]）","A2636","2019-07-08 18:10:10","A2636","2019-07-08 18:10:10","1","0"
"15","2019-07-08 18:10:30","OEM10140417-cs","cs-team","118.21.96.174","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[1]）","A2636","2019-07-08 18:10:30","A2636","2019-07-08 18:10:30","1","0"
"16","2019-07-08 18:11:00","OEM10140417-cs","cs-team","118.21.96.174","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[2]）","A2636","2019-07-08 18:11:00","A2636","2019-07-08 18:11:00","1","0"
"17","2019-07-08 18:11:24","OEM10140417-cs","cs-team","118.21.96.174","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[3]）","A2636","2019-07-08 18:11:24","A2636","2019-07-08 18:11:24","1","0"
"18","2019-07-08 18:12:13","OEM10140417-cs","cs-team","118.21.96.174","受付管理","休日設定","保存","休日設定を保存しました。","A2636","2019-07-08 18:12:13","A2636","2019-07-08 18:12:13","1","0"
"19","2019-07-08 18:19:21","OEM10140417-cs","cs-team","118.21.96.174","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2636","2019-07-08 18:19:21","A2636","2019-07-08 18:19:21","1","0"
"20","2019-07-09 16:04:56","s5411961","医療法人　相沢内科医院","118.21.96.174","ログイン","ログイン","ログイン","ユーザー名[医療法人　相沢内科医院]がログインしました。","A2636","2019-07-09 16:04:56","A2636","2019-07-09 16:04:56","1","0"
