"LINE_ID","SHIFT_CALENDAR_ID","SHIFT_ID","REPETITION_TP","REPETITION_DATA","SETTING_NAME","TIMEZONE_PATTERN_ID","DISPLAY_TEXT","BACKGROUND_COLOR","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A2062","2017-08-22 14:37:57","A2062","2017-08-22 14:37:57","1"
"1","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A2062","2017-08-22 14:37:57","A2062","2017-08-22 14:37:57","1"
"1","1","1","2","9_3","繰り返し設定1","1","","FFFFFF","A2062","2017-08-22 14:37:57","A2062","2017-08-22 14:37:57","1"
"1","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A2062","2017-08-22 14:37:57","A2062","2017-08-22 14:37:57","1"
"1","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A2062","2017-08-22 14:37:57","A2062","2017-08-22 14:37:57","1"
"1","1","1","2","9_6","繰り返し設定1","1","","FFFFFF","A2062","2017-08-22 14:37:57","A2062","2017-08-22 14:37:57","1"
"1","4","1","2","9_1","繰り返し設定1","4","","FFFFFF","A2062","2017-10-04 15:51:45","A2062","2017-10-04 15:51:45","1"
"1","4","1","2","9_2","繰り返し設定1","4","","FFFFFF","A2062","2017-10-04 15:51:45","A2062","2017-10-04 15:51:45","1"
"1","4","1","2","9_3","繰り返し設定1","4","","FFFFFF","A2062","2017-10-04 15:51:45","A2062","2017-10-04 15:51:45","1"
"1","4","1","2","9_4","繰り返し設定1","4","","FFFFFF","A2062","2017-10-04 15:51:45","A2062","2017-10-04 15:51:45","1"
"1","4","1","2","9_5","繰り返し設定1","4","","FFFFFF","A2062","2017-10-04 15:51:45","A2062","2017-10-04 15:51:45","1"
"1","4","1","2","9_6","繰り返し設定1","4","","FFFFFF","A2062","2017-10-04 15:51:45","A2062","2017-10-04 15:51:45","1"
"1","5","1","2","9_1","繰り返し設定1","5","","FFFFFF","A2062","2017-11-08 17:57:56","A2062","2017-11-08 17:57:56","1"
"1","5","1","2","9_2","繰り返し設定1","5","","FFFFFF","A2062","2017-11-08 17:57:56","A2062","2017-11-08 17:57:56","1"
"1","5","1","2","9_3","繰り返し設定1","5","","FFFFFF","A2062","2017-11-08 17:57:56","A2062","2017-11-08 17:57:56","1"
"1","5","1","2","9_4","繰り返し設定1","5","","FFFFFF","A2062","2017-11-08 17:57:56","A2062","2017-11-08 17:57:56","1"
