"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","5","健康診断D","健康診断D","1","0","0","0","0",\N,"7","3000","13","A2636","2019-04-12 14:16:47","A3271","2020-03-02 15:06:20","0","15"
"2","11","健保コース","健保コース","0","0","0","0","0",\N,"7","6000","6","A2636","2019-04-12 14:17:55","A2636","2019-07-29 08:46:37","0","5"
"3","4","健康診断C","健康診断C","1","0","0","0","0",\N,"7","3000","0","A2636","2019-04-25 15:43:10","A3271","2020-03-02 15:06:07","0","13"
"4","3","健康診断B","健康診断B","1","0","0","0","0",\N,"7","3000","0","A2636","2019-04-25 15:44:11","A3271","2020-03-02 15:05:49","0","13"
"5","2","健康診断A","健康診断A","1","0","0","0","0",\N,"7","3000","0","A2636","2019-04-25 15:45:30","A3271","2020-03-02 15:05:36","0","14"
"6","7","脳梗塞・心筋梗塞の発症リスクチェック","脳梗塞・心筋梗塞の発症リスクチェック","1","0","0","0","0",\N,"7","3000","1","A1589","2019-05-09 10:00:11","A3211","2020-01-28 16:29:43","0","18"
"7","8","【女性】5種：がんのリスクをチェック","【女性】5種：がんのリスクをチェック","1","0","0","0","0",\N,"7","3000","4","A1589","2019-05-09 10:04:58","A3271","2020-03-02 15:06:50","0","19"
"8","9","【女性】6種：がんのリスクをチェック","【女性】6種：がんのリスクをチェック","1","0","0","0","0",\N,"7","3000","4","A1589","2019-05-09 10:08:23","A3271","2020-03-02 15:07:21","0","20"
"9","10","【男性】5種：がんのリスクをチェック","【男性】5種：がんのリスクをチェック","1","0","0","0","0",\N,"7","3000","4","A1589","2019-05-09 10:17:20","A3271","2020-03-02 15:05:11","0","18"
"10","1","雇い入れ時の健康診断","雇い入れ時の健康診断","1","0","0","0","0",\N,"7","3000","0","A1589","2019-05-09 15:56:43","A3271","2020-03-02 15:05:25","0","12"
"11","6","シンプルドック（ABC検診）","シンプルドック（ABC検診）","1","0","0","0","0",\N,"7","3000","6","A2062","2019-07-19 13:30:26","A3271","2020-03-02 15:06:32","0","10"
"12","12","ABC健診（胃がんリスク検査）","ABC健診（胃がんリスク検査）","1","0","0","0","0",\N,"7","6000","6","A3211","2020-01-28 16:44:40","A3271","2020-03-02 15:08:06","0","3"
