"SITE_OPERATE_LOG_ID","OPERATE_DATE","USER_ID","USER_NAME","IP","MENU","PAGE","BUTTON","OPERATE_CONTENT","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION","DELETE_FG"
"1","2019-01-08 13:04:19","s0030653","松本私立病院","221.117.118.154","ログイン","ログイン","ログイン","ユーザー名[松本私立病院]がログインしました。","A2867","2019-01-08 13:04:20","BA004","2020-01-09 03:11:14","2","1"
"2","2019-01-08 13:26:20","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[1]）","A2867","2019-01-08 13:26:20","BA004","2020-01-09 03:11:14","2","1"
"3","2019-01-08 13:32:20","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2867","2019-01-08 13:32:20","BA004","2020-01-09 03:11:14","2","1"
"4","2019-01-08 13:33:50","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2867","2019-01-08 13:33:50","BA004","2020-01-09 03:11:14","2","1"
"5","2019-01-08 13:41:18","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[2]）","A2867","2019-01-08 13:41:18","BA004","2020-01-09 03:11:14","2","1"
"6","2019-01-08 13:46:56","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2867","2019-01-08 13:46:56","BA004","2020-01-09 03:11:14","2","1"
"7","2019-01-08 13:56:58","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[3]）","A2867","2019-01-08 13:56:58","BA004","2020-01-09 03:11:14","2","1"
"8","2019-01-08 14:04:48","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[3]）","A2867","2019-01-08 14:04:48","BA004","2020-01-09 03:11:14","2","1"
"9","2019-01-08 14:06:31","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[3]）","A2867","2019-01-08 14:06:31","BA004","2020-01-09 03:11:14","2","1"
"10","2019-01-08 14:17:52","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[4]）","A2867","2019-01-08 14:17:52","BA004","2020-01-09 03:11:14","2","1"
"11","2019-01-08 14:24:21","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[4]）","A2867","2019-01-08 14:24:21","BA004","2020-01-09 03:11:14","2","1"
"12","2019-01-08 14:25:42","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","休日設定","保存","休日設定を保存しました。","A2867","2019-01-08 14:25:42","BA004","2020-01-09 03:11:14","2","1"
"13","2019-01-08 15:41:21","s0030653","松本私立病院","221.117.118.154","ログイン","ログイン","ログイン","ユーザー名[松本私立病院]がログインしました。","A2867","2019-01-08 15:41:21","BA004","2020-01-09 03:11:14","2","1"
"14","2019-01-08 15:53:05","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2867","2019-01-08 15:53:05","BA004","2020-01-09 03:11:14","2","1"
"15","2019-01-08 16:06:18","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2867","2019-01-08 16:06:18","BA004","2020-01-09 03:11:14","2","1"
"16","2019-01-08 16:13:56","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[3]）","A2867","2019-01-08 16:13:56","BA004","2020-01-09 03:11:14","2","1"
"17","2019-01-08 16:20:19","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[4]）","A2867","2019-01-08 16:20:19","BA004","2020-01-09 03:11:14","2","1"
"18","2019-01-11 12:08:25","s0030653","松本私立病院","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[松本私立病院]がログインしました。","A2636","2019-01-11 12:08:25","BA004","2020-01-12 03:11:17","2","1"
"19","2019-01-11 12:11:27","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2636","2019-01-11 12:11:27","BA004","2020-01-12 03:11:17","2","1"
"20","2019-01-11 12:18:07","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2636","2019-01-11 12:18:07","BA004","2020-01-12 03:11:17","2","1"
"21","2019-01-11 12:35:53","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[3]）","A2636","2019-01-11 12:35:53","BA004","2020-01-12 03:11:17","2","1"
"22","2019-01-11 12:40:34","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[4]）","A2636","2019-01-11 12:40:34","BA004","2020-01-12 03:11:17","2","1"
"23","2019-01-11 12:41:40","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[5]）","A2636","2019-01-11 12:41:40","BA004","2020-01-12 03:11:17","2","1"
"24","2019-01-11 12:42:18","OEM10140417-cs","cs-team","118.238.205.212","受付管理","カレンダー登録","登録","カレンダーを登録しました。（カレンダーID：[1]）","A2636","2019-01-11 12:42:18","BA004","2020-01-12 03:11:17","2","1"
