"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"21532","1","1","A3212","2018-08-30 18:14:10","A3212","2019-09-27 10:08:53","7"
"21533","1","3","A3212","2018-08-30 18:14:33","A3212","2019-09-27 10:09:32","7"
"21534","6","2","A3212","2019-09-02 11:38:37","A3212","2019-09-27 10:11:56","2"
"21535","2","4","A2636","2018-08-30 18:35:56","A2636",\N,"1"
"21536","5","1","A3212","2018-08-30 18:12:33","A3212","2019-09-27 10:11:03","7"
"21538","1","2","A3212","2018-08-30 18:14:12","A3212","2019-09-27 10:09:08","7"
"21715","4","2","A2636","2018-08-30 18:13:56","A2636",\N,"1"
"21716","4","1","A2636","2018-08-30 18:13:54","A2636",\N,"1"
"21717","6","1","A3212","2019-09-02 11:38:35","A3212","2019-09-27 10:11:21","2"
"21718","3","0","A2062","2017-10-10 16:23:23","A2062",\N,"1"
"21720","1","4","A3212","2018-08-30 18:14:35","A3212","2019-09-27 10:09:54","8"
"21721","2","1","A3212","2018-08-30 18:35:48","A3212","2019-09-27 10:10:11","7"
"21722","2","2","A3212","2018-08-30 18:35:51","A3212","2019-09-27 10:10:30","7"
"21723","2","3","A3212","2018-08-30 18:35:53","A3212","2019-09-27 10:10:46","6"
"21724","7","1","A3212","2019-09-02 11:26:51","A3212","2019-09-27 10:13:51","5"
"21725","7","2","A3212","2019-09-02 11:26:52","A3212","2019-09-27 10:14:27","3"
"21726","7","3","A3212","2019-09-02 11:26:54","A3212","2019-09-27 10:16:02","3"
"21727","7","4","A3212","2019-09-02 11:26:56","A3212","2019-09-27 10:18:02","6"
"21728","8","1","A3212","2019-09-02 11:27:14","A3212","2019-09-27 10:20:28","3"
"21729","8","2","A3212","2019-09-02 11:27:16","A3212","2019-09-27 10:22:10","4"
"21730","8","3","A3212","2019-09-02 11:27:18","A3212","2019-09-27 10:23:29","3"
"21731","9","1","A3212","2019-09-02 11:27:30","A3212","2019-09-27 10:24:27","2"
"21732","10","1","A3212","2019-09-02 11:27:44","A3212","2019-09-27 10:27:14","2"
"21733","10","2","A3212","2019-09-02 11:27:46","A3212","2019-09-27 10:28:11","3"
