"SITE_OPERATE_LOG_ID","OPERATE_DATE","USER_ID","USER_NAME","IP","MENU","PAGE","BUTTON","OPERATE_CONTENT","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION","DELETE_FG"
"1","2019-02-14 14:58:10","s9036634","医療法人　いつき会","221.117.118.154","ログイン","ログイン","ログイン","ユーザー名[医療法人　いつき会]がログインしました。","A2867","2019-02-14 14:58:10","A2867","2019-02-14 14:58:10","1","0"
"2","2019-02-14 15:07:01","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[1]）","A2867","2019-02-14 15:07:01","A2867","2019-02-14 15:07:01","1","0"
"3","2019-02-14 15:12:56","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[2]）","A2867","2019-02-14 15:12:56","A2867","2019-02-14 15:12:56","1","0"
"4","2019-02-14 15:16:30","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[3]）","A2867","2019-02-14 15:16:30","A2867","2019-02-14 15:16:30","1","0"
"5","2019-02-14 15:17:29","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[1]）","A2867","2019-02-14 15:17:29","A2867","2019-02-14 15:17:29","1","0"
"6","2019-02-14 15:18:18","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2019-02-14 15:18:18","A2867","2019-02-14 15:18:18","1","0"
"7","2019-02-14 15:18:42","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[2]）","A2867","2019-02-14 15:18:42","A2867","2019-02-14 15:18:42","1","0"
"8","2019-02-14 15:20:30","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2019-02-14 15:20:30","A2867","2019-02-14 15:20:30","1","0"
"9","2019-02-14 15:20:45","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[3]）","A2867","2019-02-14 15:20:45","A2867","2019-02-14 15:20:45","1","0"
"10","2019-02-14 15:21:17","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2019-02-14 15:21:17","A2867","2019-02-14 15:21:17","1","0"
"11","2019-02-14 15:21:27","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[4]）","A2867","2019-02-14 15:21:27","A2867","2019-02-14 15:21:27","1","0"
"12","2019-02-14 15:22:07","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2019-02-14 15:22:07","A2867","2019-02-14 15:22:07","1","0"
"13","2019-02-14 15:22:20","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[5]）","A2867","2019-02-14 15:22:20","A2867","2019-02-14 15:22:20","1","0"
"14","2019-02-14 15:23:26","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2019-02-14 15:23:27","A2867","2019-02-14 15:23:27","1","0"
"15","2019-02-14 15:23:45","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[6]）","A2867","2019-02-14 15:23:45","A2867","2019-02-14 15:23:45","1","0"
"16","2019-02-14 15:24:26","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2019-02-14 15:24:26","A2867","2019-02-14 15:24:26","1","0"
"17","2019-02-14 15:24:40","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[7]）","A2867","2019-02-14 15:24:40","A2867","2019-02-14 15:24:40","1","0"
"18","2019-02-14 15:26:25","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2019-02-14 15:26:25","A2867","2019-02-14 15:26:25","1","0"
"19","2019-02-14 15:26:51","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[8]）","A2867","2019-02-14 15:26:51","A2867","2019-02-14 15:26:51","1","0"
"20","2019-02-14 15:27:32","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2019-02-14 15:27:32","A2867","2019-02-14 15:27:32","1","0"
"21","2019-02-14 15:28:18","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[9]）","A2867","2019-02-14 15:28:18","A2867","2019-02-14 15:28:18","1","0"
"22","2019-02-14 15:29:01","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2019-02-14 15:29:01","A2867","2019-02-14 15:29:01","1","0"
"23","2019-02-14 15:29:19","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[10]）","A2867","2019-02-14 15:29:19","A2867","2019-02-14 15:29:19","1","0"
"24","2019-02-14 15:29:45","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2019-02-14 15:29:45","A2867","2019-02-14 15:29:45","1","0"
"25","2019-02-14 15:29:57","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[11]）","A2867","2019-02-14 15:29:57","A2867","2019-02-14 15:29:57","1","0"
"26","2019-02-14 15:30:25","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2019-02-14 15:30:25","A2867","2019-02-14 15:30:25","1","0"
"27","2019-02-14 15:30:43","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[12]）","A2867","2019-02-14 15:30:43","A2867","2019-02-14 15:30:43","1","0"
"28","2019-02-14 15:31:08","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2019-02-14 15:31:08","A2867","2019-02-14 15:31:08","1","0"
"29","2019-02-14 15:32:19","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[13]）","A2867","2019-02-14 15:32:19","A2867","2019-02-14 15:32:19","1","0"
"30","2019-02-14 15:33:56","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2019-02-14 15:33:56","A2867","2019-02-14 15:33:56","1","0"
"31","2019-02-14 15:34:20","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[14]）","A2867","2019-02-14 15:34:20","A2867","2019-02-14 15:34:20","1","0"
"32","2019-02-14 15:35:07","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2019-02-14 15:35:07","A2867","2019-02-14 15:35:07","1","0"
"33","2019-02-14 15:35:26","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[15]）","A2867","2019-02-14 15:35:26","A2867","2019-02-14 15:35:26","1","0"
"34","2019-02-14 15:35:51","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2019-02-14 15:35:51","A2867","2019-02-14 15:35:51","1","0"
"35","2019-02-14 15:36:31","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[16]）","A2867","2019-02-14 15:36:31","A2867","2019-02-14 15:36:31","1","0"
"36","2019-02-14 15:37:46","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2019-02-14 15:37:46","A2867","2019-02-14 15:37:46","1","0"
"37","2019-02-14 15:55:48","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[17]）","A2867","2019-02-14 15:55:48","A2867","2019-02-14 15:55:48","1","0"
"38","2019-02-14 15:56:49","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2019-02-14 15:56:49","A2867","2019-02-14 15:56:49","1","0"
"39","2019-02-14 15:57:55","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[18]）","A2867","2019-02-14 15:57:55","A2867","2019-02-14 15:57:55","1","0"
"40","2019-02-14 15:58:15","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ編集","更新","オプショングループを更新しました。（オプショングループID：[18]）","A2867","2019-02-14 15:58:15","A2867","2019-02-14 15:58:15","1","0"
"41","2019-02-14 16:01:47","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2019-02-14 16:01:47","A2867","2019-02-14 16:01:47","1","0"
"42","2019-02-14 16:02:18","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[19]）","A2867","2019-02-14 16:02:18","A2867","2019-02-14 16:02:18","1","0"
"43","2019-02-14 16:03:10","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2019-02-14 16:03:10","A2867","2019-02-14 16:03:10","1","0"
