"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3271","2019-10-23 11:05:38","A3271",\N,"1"
"2","1","2","A3271","2019-10-23 11:05:40","A3271",\N,"1"
"3","1","3","A3271","2019-10-23 11:05:42","A3271",\N,"1"
"4","1","4","A3271","2019-10-23 11:05:43","A3271",\N,"1"
"5","1","5","A3271","2019-10-23 11:05:45","A3271",\N,"1"
"6","1","6","A3271","2019-10-23 11:05:47","A3271",\N,"1"
"7","4","1","A3271","2019-10-23 11:33:33","A3271",\N,"1"
"8","1","7","A3271","2019-10-23 11:05:48","A3271",\N,"1"
"9","1","8","A3271","2019-10-23 11:05:50","A3271",\N,"1"
"10","3","1","A3271","2019-10-23 11:33:25","A3271",\N,"1"
"11","3","2","A3271","2019-10-23 11:33:26","A3271",\N,"1"
"12","2","1","A2636","2018-11-14 13:22:20","A2636",\N,"1"
