"SITE_OPERATE_LOG_ID","OPERATE_DATE","USER_ID","USER_NAME","IP","MENU","PAGE","BUTTON","OPERATE_CONTENT","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION","DELETE_FG"
"1","2018-11-19 17:21:16","s7159381","社会福祉法人　賛育会","221.117.118.154","ログイン","ログイン","ログイン","ユーザー名[社会福祉法人　賛育会]がログインしました。","A2867","2018-11-19 17:21:16","A2867","2018-11-19 17:21:16","1","0"
"2","2018-11-19 17:59:41","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[1]）","A2867","2018-11-19 17:59:41","A2867","2018-11-19 17:59:41","1","0"
"3","2018-11-20 13:24:38","s7159381","社会福祉法人　賛育会","221.117.118.154","ログイン","ログイン","ログイン","ユーザー名[社会福祉法人　賛育会]がログインしました。","A2867","2018-11-20 13:24:38","A2867","2018-11-20 13:24:38","1","0"
"4","2018-11-20 13:44:15","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2867","2018-11-20 13:44:15","A2867","2018-11-20 13:44:15","1","0"
"5","2018-11-20 13:48:33","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2867","2018-11-20 13:48:33","A2867","2018-11-20 13:48:33","1","0"
"6","2018-11-20 13:56:03","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2867","2018-11-20 13:56:03","A2867","2018-11-20 13:56:03","1","0"
"7","2018-11-20 14:04:31","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2867","2018-11-20 14:04:31","A2867","2018-11-20 14:04:31","1","0"
"8","2018-11-20 14:22:28","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[2]）","A2867","2018-11-20 14:22:28","A2867","2018-11-20 14:22:28","1","0"
"9","2018-11-20 14:25:53","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2867","2018-11-20 14:25:53","A2867","2018-11-20 14:25:53","1","0"
"10","2018-11-20 14:31:32","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[3]）","A2867","2018-11-20 14:31:32","A2867","2018-11-20 14:31:32","1","0"
