"SITE_OPERATE_LOG_ID","OPERATE_DATE","USER_ID","USER_NAME","IP","MENU","PAGE","BUTTON","OPERATE_CONTENT","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION","DELETE_FG"
"4","2018-05-01 13:35:25","s8292094","医療法人社団　同仁会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　同仁会]がログインしました。","A2636","2018-05-01 13:35:25","BA004","2019-05-02 03:10:08","2","1"
"5","2018-05-18 10:20:27","s8292094","医療法人社団　同仁会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　同仁会]がログインしました。","A2636","2018-05-18 10:20:27","BA004","2019-05-19 03:10:08","2","1"
"6","2018-05-18 10:22:58","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[20919]）","A2636","2018-05-18 10:22:58","BA004","2019-05-19 03:10:08","2","1"
"7","2018-05-18 10:23:31","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[20920]）","A2636","2018-05-18 10:23:31","BA004","2019-05-19 03:10:08","2","1"
"8","2018-05-18 10:23:55","OEM10140417-cs","cs-team","118.238.205.212","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[20921]）","A2636","2018-05-18 10:23:55","BA004","2019-05-19 03:10:08","2","1"
"9","2018-06-05 12:51:43","s8292094","医療法人社団　同仁会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　同仁会]がログインしました。","A2062","2018-06-05 12:51:43","BA004","2019-06-06 03:10:08","2","1"
"10","2018-06-11 11:57:24","s8292094","医療法人社団　同仁会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　同仁会]がログインしました。","A2062","2018-06-11 11:57:24","BA004","2019-06-12 03:10:08","2","1"
"11","2018-07-06 09:17:56","s8292094","医療法人社団　同仁会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　同仁会]がログインしました。","A2062","2018-07-06 09:17:56","BA004","2019-07-07 03:10:08","2","1"
"12","2018-07-06 09:18:05","OEM10140417-toyooka","toyooka","118.238.205.212","受付管理","受付一覧","キャンセル","受付をキャンセルしました。（受付者名：[柴田 美和子]、受付番号：[1]、帯名：[帯1]、受付開始時間：[2018/07/19 00:00]）","A2062","2018-07-06 09:18:06","BA004","2019-07-07 03:10:08","2","1"
"13","2018-08-17 09:38:30","s8292094","医療法人社団　同仁会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　同仁会]がログインしました。","A2636","2018-08-17 09:38:30","BA004","2019-08-18 03:10:09","2","1"
"14","2018-08-17 09:41:24","OEM10140417-cs","cs-team","118.238.205.212","受付管理","休日設定","保存","休日設定を保存しました。","A2636","2018-08-17 09:41:24","BA004","2019-08-18 03:10:09","2","1"
"15","2018-10-05 13:20:50","s8292094","医療法人社団　同仁会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　同仁会]がログインしました。","A2062","2018-10-05 13:20:50","BA004","2019-10-06 03:10:10","2","1"
"16","2018-10-05 13:21:50","OEM10140417-toyooka","toyooka","118.238.205.212","受付管理","受付詳細","変更","受付を変更しました。（受付者名：[榊原 智之]、受付番号：[1]、帯名：[帯1]、受付開始時間：[2018/10/20 00:00]）","A2062","2018-10-05 13:21:50","BA004","2019-10-06 03:10:10","2","1"
"17","2018-10-05 13:22:17","OEM10140417-toyooka","toyooka","118.238.205.212","受付管理","顧客検索及び新規受付登録","受付","受付を登録しました。（受付者名：[榊原 智之]、受付番号：[1]、帯名：[帯1]）","A2062","2018-10-05 13:22:17","BA004","2019-10-06 03:10:10","2","1"
"18","2018-10-22 17:54:30","s8292094","医療法人社団　同仁会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　同仁会]がログインしました。","A2064","2018-10-22 17:54:30","BA004","2019-10-23 03:10:09","2","1"
"19","2018-10-24 09:06:42","s8292094","医療法人社団　同仁会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　同仁会]がログインしました。","A2064","2018-10-24 09:06:42","BA004","2019-10-25 03:10:09","2","1"
"20","2018-10-24 09:07:31","OEM10140417-miura","miura","118.238.205.212","受付管理","受付一覧","完了","受付ステータスを完了に変更しました。（受付者名：[榊原 智之]、受付番号：[1]、帯名：[帯1]、受付開始時間：[2018/10/12 00:00]）","A2064","2018-10-24 09:07:31","BA004","2019-10-25 03:10:09","2","1"
"21","2018-11-07 13:52:52","s8292094","医療法人社団　同仁会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　同仁会]がログインしました。","A2062","2018-11-07 13:52:52","A2062","2018-11-07 13:52:52","1","0"
"22","2018-11-07 14:13:02","OEM10140417-toyooka","toyooka","118.238.205.212","受付管理","受付詳細","受付確定","受付ステータスを受付確定に変更しました。（受付者名：[栗谷 修]、受付番号：[1]、帯名：[帯1]、受付開始時間：[2018/11/28 00:00]）","A2062","2018-11-07 14:13:02","A2062","2018-11-07 14:13:02","1","0"
"23","2018-11-07 19:56:21","s8292094","医療法人社団　同仁会","117.58.156.254","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　同仁会]がログインしました。","B38212","2018-11-07 19:56:21","B38212","2018-11-07 19:56:21","1","0"
"24","2018-11-07 19:57:03","s8292094","医療法人社団　同仁会","117.58.156.254","パスワード変更","パスワード変更","変更","ユーザー名[医療法人社団　同仁会]がパスワードを変更しました。","B38212","2018-11-07 19:57:03","B38212","2018-11-07 19:57:03","1","0"
"25","2018-11-07 19:57:07","s8292094","医療法人社団　同仁会","117.58.156.254","パスワード変更","パスワード変更","変更","ユーザー名[医療法人社団　同仁会]がパスワードを変更しました。","B38212","2018-11-07 19:57:07","B38212","2018-11-07 19:57:07","1","0"
"26","2018-11-08 10:35:10","s8292094","医療法人社団　同仁会","117.58.156.254","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　同仁会]がログインしました。","B38212","2018-11-08 10:35:10","B38212","2018-11-08 10:35:10","1","0"
"27","2018-11-08 10:37:05","s8292094","医療法人社団　同仁会","117.58.156.254","トップページ","トップページ","ログアウト","ユーザー名[医療法人社団　同仁会]がログアウトしました。","B38212","2018-11-08 10:37:05","B38212","2018-11-08 10:37:05","1","0"
"28","2018-11-14 17:04:54","s8292094","医療法人社団　同仁会","117.58.156.254","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　同仁会]がログインしました。","B38212","2018-11-14 17:04:54","B38212","2018-11-14 17:04:54","1","0"
"29","2018-11-14 17:12:45","s8292094","医療法人社団　同仁会","117.58.156.254","受付管理","受付詳細","キャンセル","受付をキャンセルしました。（受付者名：[野上 敏明]、受付番号：[1]）","B38212","2018-11-14 17:12:45","B38212","2018-11-14 17:12:45","1","0"
"30","2018-11-14 17:13:24","s8292094","医療法人社団　同仁会","117.58.156.254","トップページ","トップページ","ログアウト","ユーザー名[医療法人社団　同仁会]がログアウトしました。","B38212","2018-11-14 17:13:24","B38212","2018-11-14 17:13:24","1","0"
"31","2018-12-19 18:43:42","s8292094","医療法人社団　同仁会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　同仁会]がログインしました。","A2064","2018-12-19 18:43:42","A2064","2018-12-19 18:43:42","1","0"
"32","2018-12-20 11:51:16","s8292094","医療法人社団　同仁会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　同仁会]がログインしました。","A2064","2018-12-20 11:51:16","A2064","2018-12-20 11:51:16","1","0"
"33","2018-12-20 12:14:28","OEM10140417-miura","miura","118.238.205.212","受付管理","受付一覧","完了","受付ステータスを完了に変更しました。（受付者名：[栗谷 修]、受付番号：[1]、帯名：[帯1]、受付開始時間：[2018/11/28 00:00]）","A2064","2018-12-20 12:14:29","A2064","2018-12-20 12:14:29","1","0"
"34","2018-12-20 17:16:48","s8292094","医療法人社団　同仁会","118.238.205.212","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　同仁会]がログインしました。","A1589","2018-12-20 17:16:48","A1589","2018-12-20 17:16:48","1","0"
"35","2018-12-20 17:17:03","1084000","泉　咲","118.238.205.212","受付管理","休日設定","保存","休日設定を保存しました。","A1589","2018-12-20 17:17:04","A1589","2018-12-20 17:17:04","1","0"
