"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"20178","1","1","A3212","2017-12-12 10:39:20","A3212","2019-10-02 16:34:14","9"
"20941","2","1","A3212","2017-12-12 10:38:57","A3212","2019-10-02 16:23:24","9"
"20942","1","2","A3212","2017-12-12 10:39:20","A3212","2019-10-02 16:34:35","8"
"20943","3","1","A2064","2017-11-17 17:59:22","A2064",\N,"1"
"20944","1","3","A3212","2017-12-12 10:39:20","A3212","2019-10-02 16:24:31","8"
"20945","2","3","A3212","2017-12-12 10:38:57","A3212","2019-10-02 16:26:00","10"
"20946","1","4","A3212","2017-12-12 10:39:20","A3212","2019-10-02 16:27:48","10"
"20947","2","5","A3212","2017-12-12 10:38:57","A3212","2019-10-02 16:29:19","9"
"20948","2","4","A3220","2017-12-12 10:38:57","A3220","2019-09-24 10:23:44","7"
"20949","1","6","A3212","2017-12-12 10:39:20","A3212","2019-10-02 16:31:37","8"
"20950","2","2","A3212","2017-12-12 10:38:57","A3212","2019-10-02 16:32:35","13"
"20951","4","1","A3220","2017-12-12 10:31:14","A3220","2019-09-24 10:23:19","4"
"20952","1","5","A3212","2017-12-12 10:39:20","A3212","2019-10-02 16:33:18","10"
"20953","5","1","A2636","2018-01-10 14:03:28","A2636","2018-04-17 12:21:57","7"
"20954","1","0","A3212","2018-08-07 15:55:29","A3212","2019-10-02 16:33:53","9"
"20955","6","1","A3210","2019-09-25 12:18:11","A3210",\N,"1"
"20956","7","1","A3210","2019-09-25 12:19:39","A3210",\N,"1"
