"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2","1","A3219","2018-01-15 13:48:07","A3219","2019-10-01 18:02:00","10"
"2","1","1","A3219","2018-01-15 13:47:59","A3219","2019-10-01 17:58:37","7"
"3","1","2","A3219","2018-01-15 13:47:59","A3219","2019-10-01 17:59:02","7"
"4","1","3","A3219","2018-01-15 13:47:59","A3219","2019-10-01 18:00:54","8"
"5","1","4","A3219","2018-01-15 13:47:59","A3219","2019-10-01 18:01:29","7"
"6","2","2","A3219","2018-01-15 13:48:07","A3219","2019-10-01 18:02:25","9"
"7","2","3","A3219","2018-01-15 13:48:07","A3219","2019-10-01 18:02:53","7"
"8","3","1","A2062","2017-11-27 11:37:23","A2062",\N,"1"
"9","4","1","A3219","2019-09-04 10:54:37","A3219","2019-10-01 17:45:59","2"
"10","4","2","A3219","2019-09-04 10:54:39","A3219","2019-10-01 17:46:33","2"
"11","4","3","A3219","2019-09-04 10:54:41","A3219","2019-10-01 17:46:58","2"
"12","4","4","A3219","2019-09-04 10:54:43","A3219","2019-10-01 17:47:24","2"
"13","5","1","B79327","2019-10-15 12:01:22","B79327",\N,"1"
"14","5","2","B79327","2019-10-15 12:01:23","B79327",\N,"1"
"15","5","3","B79327","2019-10-15 12:01:25","B79327",\N,"1"
