"SITE_OPERATE_LOG_ID","OPERATE_DATE","USER_ID","USER_NAME","IP","MENU","PAGE","BUTTON","OPERATE_CONTENT","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION","DELETE_FG"
"1","2018-11-28 10:18:31","s6619437","社会医療法人　神鋼記念会","221.117.118.154","ログイン","ログイン","ログイン","ユーザー名[社会医療法人　神鋼記念会]がログインしました。","A2867","2018-11-28 10:18:30","BA004","2019-11-29 03:11:15","2","1"
"2","2018-11-28 10:37:03","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[1]）","A2867","2018-11-28 10:37:03","BA004","2019-11-29 03:11:15","2","1"
"3","2018-11-28 10:39:43","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[2]）","A2867","2018-11-28 10:39:43","BA004","2019-11-29 03:11:15","2","1"
"4","2018-11-28 10:39:59","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2867","2018-11-28 10:39:59","BA004","2019-11-29 03:11:15","2","1"
"5","2018-11-28 10:40:59","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2867","2018-11-28 10:40:59","BA004","2019-11-29 03:11:15","2","1"
"6","2018-11-28 10:41:14","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2867","2018-11-28 10:41:14","BA004","2019-11-29 03:11:15","2","1"
"7","2018-11-28 10:45:32","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2867","2018-11-28 10:45:32","BA004","2019-11-29 03:11:15","2","1"
"8","2018-11-28 10:54:47","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[1]）","A2867","2018-11-28 10:54:46","BA004","2019-11-29 03:11:15","2","1"
"9","2018-11-28 10:54:57","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2018-11-28 10:54:57","BA004","2019-11-29 03:11:15","2","1"
"10","2018-11-28 10:55:13","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[2]）","A2867","2018-11-28 10:55:12","BA004","2019-11-29 03:11:15","2","1"
"11","2018-11-28 10:55:22","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2018-11-28 10:55:22","BA004","2019-11-29 03:11:15","2","1"
"12","2018-11-28 10:55:45","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[3]）","A2867","2018-11-28 10:55:44","BA004","2019-11-29 03:11:15","2","1"
"13","2018-11-28 10:56:06","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2018-11-28 10:56:06","BA004","2019-11-29 03:11:15","2","1"
"14","2018-11-28 10:56:36","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[4]）","A2867","2018-11-28 10:56:36","BA004","2019-11-29 03:11:15","2","1"
"15","2018-11-28 10:56:47","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2018-11-28 10:56:47","BA004","2019-11-29 03:11:15","2","1"
"16","2018-11-28 10:57:11","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[5]）","A2867","2018-11-28 10:57:10","BA004","2019-11-29 03:11:15","2","1"
"17","2018-11-28 10:57:29","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2018-11-28 10:57:29","BA004","2019-11-29 03:11:15","2","1"
"18","2018-11-28 10:57:48","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[6]）","A2867","2018-11-28 10:57:48","BA004","2019-11-29 03:11:15","2","1"
"19","2018-11-28 10:58:03","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2018-11-28 10:58:03","BA004","2019-11-29 03:11:15","2","1"
"20","2018-11-28 10:58:42","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[7]）","A2867","2018-11-28 10:58:42","BA004","2019-11-29 03:11:15","2","1"
"21","2018-11-28 10:58:54","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2018-11-28 10:58:54","BA004","2019-11-29 03:11:15","2","1"
"22","2018-11-28 10:59:06","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[8]）","A2867","2018-11-28 10:59:06","BA004","2019-11-29 03:11:15","2","1"
"23","2018-11-28 10:59:20","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2018-11-28 10:59:19","BA004","2019-11-29 03:11:15","2","1"
"24","2018-11-28 10:59:30","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[9]）","A2867","2018-11-28 10:59:30","BA004","2019-11-29 03:11:15","2","1"
"25","2018-11-28 10:59:44","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2018-11-28 10:59:44","BA004","2019-11-29 03:11:15","2","1"
"26","2018-11-28 11:00:07","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[10]）","A2867","2018-11-28 11:00:07","BA004","2019-11-29 03:11:15","2","1"
"27","2018-11-28 11:00:28","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2018-11-28 11:00:28","BA004","2019-11-29 03:11:15","2","1"
"28","2018-11-28 11:00:40","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[11]）","A2867","2018-11-28 11:00:40","BA004","2019-11-29 03:11:15","2","1"
"29","2018-11-28 11:00:57","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2018-11-28 11:00:57","BA004","2019-11-29 03:11:15","2","1"
"30","2018-11-28 11:01:11","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[12]）","A2867","2018-11-28 11:01:11","BA004","2019-11-29 03:11:15","2","1"
"31","2018-11-28 11:01:27","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2018-11-28 11:01:27","BA004","2019-11-29 03:11:15","2","1"
"32","2018-11-28 11:01:40","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[13]）","A2867","2018-11-28 11:01:40","BA004","2019-11-29 03:11:15","2","1"
"33","2018-11-28 11:02:07","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプション登録","登録","オプションを登録しました。（オプションID：[1]）","A2867","2018-11-28 11:02:05","BA004","2019-11-29 03:11:15","2","1"
"34","2018-11-28 11:02:19","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","オプショングループ登録","登録","オプショングループを登録しました。（オプショングループID：[14]）","A2867","2018-11-28 11:02:19","BA004","2019-11-29 03:11:15","2","1"
